Simulation Time,Red_ql,Pie_ql,CoDel_ql,FqCoDel_ql,Cobalt_ql,dAQM9_ql,dAQM10_ql,dAQM11_ql
3.40115,0,0.0,0,0,0,0,0,0.0
3.40195,1,1.0,1,1,1,1,1,1.0
3.40195,0,0.0,0,0,0,0,0,0.0
3.40275,1,1.0,1,1,1,1,1,1.0
3.40275,0,0.0,0,0,0,0,0,0.0
3.40284,1,1.0,1,1,1,1,1,1.0
3.40284,0,0.0,0,0,0,0,0,0.0
3.40362,1,1.0,1,1,1,1,1,1.0
3.40362,0,0.0,0,0,0,0,0,0.0
3.40366,1,1.0,1,1,1,1,1,1.0
3.40366,0,0.0,0,0,0,0,0,0.0
3.40394,1,1.0,1,1,1,1,1,1.0
3.40394,0,0.0,0,0,0,0,0,0.0
3.40474,1,1.0,1,1,1,1,1,1.0
3.40474,0,0.0,0,0,0,0,0,0.0
3.40479,1,1.0,1,1,1,1,1,1.0
3.40479,0,0.0,0,0,0,0,0,0.0
3.40482,1,1.0,1,1,1,1,1,1.0
3.40482,0,0.0,0,0,0,0,0,0.0
3.40502,1,1.0,1,1,1,1,1,1.0
3.40502,0,0.0,0,0,0,0,0,0.0
3.4052,1,1.0,1,1,1,1,1,1.0
3.4052,0,0.0,0,0,0,0,0,0.0
3.40598,1,1.0,1,1,1,1,1,1.0
3.40598,0,0.0,0,0,0,0,0,0.0
3.40655,1,1.0,1,1,1,1,1,1.0
3.40655,0,0.0,0,0,0,0,0,0.0
3.40737,1,1.0,1,1,1,1,1,1.0
3.40737,0,0.0,0,0,0,0,0,0.0
3.40789,1,1.0,1,1,1,1,1,1.0
3.40789,0,0.0,0,0,0,0,0,0.0
3.40794,1,1.0,1,1,1,1,1,1.0
3.40794,0,0.0,0,0,0,0,0,0.0
3.40879,1,1.0,1,1,1,1,1,1.0
3.40879,0,0.0,0,0,0,0,0,0.0
3.40953,1,1.0,1,1,1,1,1,1.0
3.40953,0,0.0,0,0,0,0,0,0.0
3.41017,1,1.0,1,1,1,1,1,1.0
3.41017,0,0.0,0,0,0,0,0,0.0
3.41082,1,1.0,1,1,1,1,1,1.0
3.41082,0,0.0,0,0,0,0,0,0.0
3.4111,1,1.0,1,1,1,1,1,1.0
3.4111,0,0.0,0,0,0,0,0,0.0
3.41138,1,1.0,1,1,1,1,1,1.0
3.41138,0,0.0,0,0,0,0,0,0.0
3.4115,1,1.0,1,1,1,1,1,1.0
3.4115,0,0.0,0,0,0,0,0,0.0
3.41166,1,1.0,1,1,1,1,1,1.0
3.41166,0,0.0,0,0,0,0,0,0.0
3.41209,1,1.0,1,1,1,1,1,1.0
3.41209,0,0.0,0,0,0,0,0,0.0
3.41212,1,1.0,1,1,1,1,1,1.0
3.41212,0,0.0,0,0,0,0,0,0.0
3.41215,1,1.0,1,1,1,1,1,1.0
3.41215,0,0.0,0,0,0,0,0,0.0
3.41248,1,1.0,1,1,1,1,1,1.0
3.41248,0,0.0,0,0,0,0,0,0.0
3.41294,1,1.0,1,1,1,1,1,1.0
3.41294,0,0.0,0,0,0,0,0,0.0
3.41313,1,1.0,1,1,1,1,1,1.0
3.41313,0,0.0,0,0,0,0,0,0.0
3.41313,1,1.0,1,1,1,1,1,1.0
3.41313,0,0.0,0,0,0,0,0,0.0
3.41375,1,1.0,1,1,1,1,1,1.0
3.41375,0,0.0,0,0,0,0,0,0.0
3.41378,1,1.0,1,1,1,1,1,1.0
3.41378,0,0.0,0,0,0,0,0,0.0
3.41391,1,1.0,1,1,1,1,1,1.0
3.41391,0,0.0,0,0,0,0,0,0.0
3.41504,1,1.0,1,1,1,1,1,1.0
3.41504,0,0.0,0,0,0,0,0,0.0
3.41545,1,1.0,1,1,1,1,1,1.0
3.41545,0,0.0,0,0,0,0,0,0.0
3.41887,1,1.0,1,1,1,1,1,1.0
3.41887,0,0.0,0,0,0,0,0,0.0
3.41894,1,1.0,1,1,1,1,1,1.0
3.41894,0,0.0,0,0,0,0,0,0.0
3.41939,1,1.0,1,1,1,1,1,1.0
3.41939,0,0.0,0,0,0,0,0,0.0
3.41942,1,1.0,1,1,1,1,1,1.0
3.41942,0,0.0,0,0,0,0,0,0.0
3.41956,1,1.0,1,1,1,1,1,1.0
3.41956,0,0.0,0,0,0,0,0,0.0
3.42012,1,1.0,1,1,1,1,1,1.0
3.42012,0,0.0,0,0,0,0,0,0.0
3.42021,1,1.0,1,1,1,1,1,1.0
3.42021,0,0.0,0,0,0,0,0,0.0
3.42065,1,1.0,1,1,1,1,1,1.0
3.42065,0,0.0,0,0,0,0,0,0.0
3.42103,1,1.0,1,1,1,1,1,1.0
3.42103,0,0.0,0,0,0,0,0,0.0
3.42115,1,1.0,1,1,1,1,1,1.0
3.42115,0,0.0,0,0,0,0,0,0.0
3.42257,1,1.0,1,1,1,1,1,1.0
3.42257,0,0.0,0,0,0,0,0,0.0
3.42269,1,1.0,1,1,1,1,1,1.0
3.42269,0,0.0,0,0,0,0,0,0.0
3.42275,1,1.0,1,1,1,1,1,1.0
3.42275,0,0.0,0,0,0,0,0,0.0
3.42284,1,1.0,1,1,1,1,1,1.0
3.42284,0,0.0,0,0,0,0,0,0.0
3.42286,1,1.0,1,1,1,1,1,1.0
3.42286,0,0.0,0,0,0,0,0,0.0
3.42287,1,1.0,1,1,1,1,1,1.0
3.42287,0,0.0,0,0,0,0,0,0.0
3.42309,1,1.0,1,1,1,1,1,1.0
3.42309,0,0.0,0,0,0,0,0,0.0
3.42404,1,1.0,1,1,1,1,1,1.0
3.42404,0,0.0,0,0,0,0,0,0.0
3.42436,1,1.0,1,1,1,1,1,1.0
3.42436,0,0.0,0,0,0,0,0,0.0
3.42479,1,1.0,1,1,1,1,1,1.0
3.42479,0,0.0,0,0,0,0,0,0.0
3.42499,1,1.0,1,1,1,1,1,1.0
3.42499,0,0.0,0,0,0,0,0,0.0
3.4252,1,1.0,1,1,1,1,1,1.0
3.4252,0,0.0,0,0,0,0,0,0.0
3.42529,1,1.0,1,1,1,1,1,1.0
3.42529,0,0.0,0,0,0,0,0,0.0
3.42534,1,1.0,1,1,1,1,1,1.0
3.42534,0,0.0,0,0,0,0,0,0.0
3.4259,1,1.0,1,1,1,1,1,1.0
3.4259,0,0.0,0,0,0,0,0,0.0
3.42612,1,1.0,1,1,1,1,1,1.0
3.42612,0,0.0,0,0,0,0,0,0.0
3.42687,1,1.0,1,1,1,1,1,1.0
3.42687,0,0.0,0,0,0,0,0,0.0
3.42737,1,1.0,1,1,1,1,1,1.0
3.42737,0,0.0,0,0,0,0,0,0.0
3.42999,1,1.0,1,1,1,1,1,1.0
3.42999,0,0.0,0,0,0,0,0,0.0
3.43015,1,1.0,1,1,1,1,1,1.0
3.43015,0,0.0,0,0,0,0,0,0.0
3.43041,1,1.0,1,1,1,1,1,1.0
3.43041,0,0.0,0,0,0,0,0,0.0
3.4311,1,1.0,1,1,1,1,1,1.0
3.4311,0,0.0,0,0,0,0,0,0.0
3.43138,1,1.0,1,1,1,1,1,1.0
3.43138,0,0.0,0,0,0,0,0,0.0
3.43209,1,1.0,1,1,1,1,1,1.0
3.43209,0,0.0,0,0,0,0,0,0.0
3.43215,1,1.0,1,1,1,1,1,1.0
3.43215,0,0.0,0,0,0,0,0,0.0
3.43248,1,1.0,1,1,1,1,1,1.0
3.43248,0,0.0,0,0,0,0,0,0.0
3.43262,1,1.0,1,1,1,1,1,1.0
3.43262,0,0.0,0,0,0,0,0,0.0
3.43266,1,1.0,1,1,1,1,1,1.0
3.43266,0,0.0,0,0,0,0,0,0.0
3.43294,1,1.0,1,1,1,1,1,1.0
3.43294,0,0.0,0,0,0,0,0,0.0
3.43378,1,1.0,1,1,1,1,1,1.0
3.43378,0,0.0,0,0,0,0,0,0.0
3.43386,1,1.0,1,1,1,1,1,1.0
3.43386,0,0.0,0,0,0,0,0,0.0
3.43437,1,1.0,1,1,1,1,1,1.0
3.43437,0,0.0,0,0,0,0,0,0.0
3.43482,1,1.0,1,1,1,1,1,1.0
3.43482,0,0.0,0,0,0,0,0,0.0
3.43504,1,1.0,1,1,1,1,1,1.0
3.43504,0,0.0,0,0,0,0,0,0.0
3.43545,1,1.0,1,1,1,1,1,1.0
3.43545,0,0.0,0,0,0,0,0,0.0
3.43639,1,1.0,1,1,1,1,1,1.0
3.43639,0,0.0,0,0,0,0,0,0.0
3.43716,1,1.0,1,1,1,1,1,1.0
3.43716,0,0.0,0,0,0,0,0,0.0
3.4379,1,1.0,1,1,1,1,1,1.0
3.4379,0,0.0,0,0,0,0,0,0.0
3.43795,1,1.0,1,1,1,1,1,1.0
3.43795,0,0.0,0,0,0,0,0,0.0
3.43887,1,1.0,1,1,1,1,1,1.0
3.43887,0,0.0,0,0,0,0,0,0.0
3.43888,1,1.0,1,1,1,1,1,1.0
3.43888,0,0.0,0,0,0,0,0,0.0
3.43894,1,1.0,1,1,1,1,1,1.0
3.43894,0,0.0,0,0,0,0,0,0.0
3.43907,1,1.0,1,1,1,1,1,1.0
3.43907,0,0.0,0,0,0,0,0,0.0
3.43928,1,1.0,1,1,1,1,1,1.0
3.43928,0,0.0,0,0,0,0,0,0.0
3.43933,1,1.0,1,1,1,1,1,1.0
3.43933,0,0.0,0,0,0,0,0,0.0
3.43938,1,1.0,1,1,1,1,1,1.0
3.43938,0,0.0,0,0,0,0,0,0.0
3.43943,1,1.0,1,1,1,1,1,1.0
3.43943,0,0.0,0,0,0,0,0,0.0
3.43948,1,1.0,1,1,1,1,1,1.0
3.43948,0,0.0,0,0,0,0,0,0.0
3.43956,1,1.0,1,1,1,1,1,1.0
3.43956,0,0.0,0,0,0,0,0,0.0
3.43975,1,1.0,1,1,1,1,1,1.0
3.43975,0,0.0,0,0,0,0,0,0.0
3.44012,1,1.0,1,1,1,1,1,1.0
3.44012,0,0.0,0,0,0,0,0,0.0
3.44065,1,1.0,1,1,1,1,1,1.0
3.44065,0,0.0,0,0,0,0,0,0.0
3.44103,1,1.0,1,1,1,1,1,1.0
3.44103,0,0.0,0,0,0,0,0,0.0
3.44115,1,1.0,1,1,1,1,1,1.0
3.44115,0,0.0,0,0,0,0,0,0.0
3.44164,1,1.0,1,1,1,1,1,1.0
3.44164,0,0.0,0,0,0,0,0,0.0
3.44223,1,1.0,1,1,1,1,1,1.0
3.44223,0,0.0,0,0,0,0,0,0.0
3.44233,1,1.0,1,1,1,1,1,1.0
3.44233,0,0.0,0,0,0,0,0,0.0
3.44257,1,1.0,1,1,1,1,1,1.0
3.44257,0,0.0,0,0,0,0,0,0.0
3.44262,1,1.0,1,1,1,1,1,1.0
3.44262,0,0.0,0,0,0,0,0,0.0
3.44287,1,1.0,1,1,1,1,1,1.0
3.44287,0,0.0,0,0,0,0,0,0.0
3.44311,1,1.0,1,1,1,1,1,1.0
3.44311,0,0.0,0,0,0,0,0,0.0
3.44351,1,1.0,1,1,1,1,1,1.0
3.44351,0,0.0,0,0,0,0,0,0.0
3.4442,1,1.0,1,1,1,1,1,1.0
3.4442,0,0.0,0,0,0,0,0,0.0
3.44436,1,1.0,1,1,1,1,1,1.0
3.44436,0,0.0,0,0,0,0,0,0.0
3.44468,1,1.0,1,1,1,1,1,1.0
3.44468,0,0.0,0,0,0,0,0,0.0
3.44513,1,1.0,1,1,1,1,1,1.0
3.44513,0,0.0,0,0,0,0,0,0.0
3.4452,1,1.0,1,1,1,1,1,1.0
3.4452,0,0.0,0,0,0,0,0,0.0
3.44534,1,1.0,1,1,1,1,1,1.0
3.44534,0,0.0,0,0,0,0,0,0.0
3.447,1,1.0,1,1,1,1,1,1.0
3.447,0,0.0,0,0,0,0,0,0.0
3.44979,1,1.0,1,1,1,1,1,1.0
3.44979,0,0.0,0,0,0,0,0,0.0
3.4511,1,1.0,1,1,1,1,1,1.0
3.4511,0,0.0,0,0,0,0,0,0.0
3.45138,1,1.0,1,1,1,1,1,1.0
3.45138,0,0.0,0,0,0,0,0,0.0
3.45215,1,1.0,1,1,1,1,1,1.0
3.45215,0,0.0,0,0,0,0,0,0.0
3.45248,1,1.0,1,1,1,1,1,1.0
3.45248,0,0.0,0,0,0,0,0,0.0
3.45291,1,1.0,1,1,1,1,1,1.0
3.45291,0,0.0,0,0,0,0,0,0.0
3.45294,1,1.0,1,1,1,1,1,1.0
3.45294,0,0.0,0,0,0,0,0,0.0
3.45343,1,1.0,1,1,1,1,1,1.0
3.45343,0,0.0,0,0,0,0,0,0.0
3.4536,1,1.0,1,1,1,1,1,1.0
3.4536,0,0.0,0,0,0,0,0,0.0
3.45397,1,1.0,1,1,1,1,1,1.0
3.45397,0,0.0,0,0,0,0,0,0.0
3.45425,1,1.0,1,1,1,1,1,1.0
3.45425,0,0.0,0,0,0,0,0,0.0
3.45438,1,1.0,1,1,1,1,1,1.0
3.45438,0,0.0,0,0,0,0,0,0.0
3.4545,1,1.0,1,1,1,1,1,1.0
3.4545,0,0.0,0,0,0,0,0,0.0
3.45482,1,1.0,1,1,1,1,1,1.0
3.45482,0,0.0,0,0,0,0,0,0.0
3.45499,1,1.0,1,1,1,1,1,1.0
3.45499,0,0.0,0,0,0,0,0,0.0
3.45504,1,1.0,1,1,1,1,1,1.0
3.45504,0,0.0,0,0,0,0,0,0.0
3.45506,1,1.0,1,1,1,1,1,1.0
3.45506,0,0.0,0,0,0,0,0,0.0
3.45639,1,1.0,1,1,1,1,1,1.0
3.45639,0,0.0,0,0,0,0,0,0.0
3.45692,1,1.0,1,1,1,1,1,1.0
3.45692,0,0.0,0,0,0,0,0,0.0
3.45715,1,1.0,1,1,1,1,1,1.0
3.45715,0,0.0,0,0,0,0,0,0.0
3.45716,1,1.0,1,1,1,1,1,1.0
3.45716,0,0.0,0,0,0,0,0,0.0
3.4579,1,1.0,1,1,1,1,1,1.0
3.4579,0,0.0,0,0,0,0,0,0.0
3.45829,1,1.0,1,1,1,1,1,1.0
3.45829,0,0.0,0,0,0,0,0,0.0
3.45894,1,1.0,1,1,1,1,1,1.0
3.45894,0,0.0,0,0,0,0,0,0.0
3.45928,1,1.0,1,1,1,1,1,1.0
3.45928,0,0.0,0,0,0,0,0,0.0
3.45933,1,1.0,1,1,1,1,1,1.0
3.45933,0,0.0,0,0,0,0,0,0.0
3.45955,1,1.0,1,1,1,1,1,1.0
3.45955,0,0.0,0,0,0,0,0,0.0
3.45956,1,1.0,1,1,1,1,1,1.0
3.45956,0,0.0,0,0,0,0,0,0.0
3.45996,1,1.0,1,1,1,1,1,1.0
3.45996,0,0.0,0,0,0,0,0,0.0
3.46029,1,1.0,1,1,1,1,1,1.0
3.46029,0,0.0,0,0,0,0,0,0.0
3.4606,1,1.0,1,1,1,1,1,1.0
3.4606,0,0.0,0,0,0,0,0,0.0
3.46065,1,1.0,1,1,1,1,1,1.0
3.46065,0,0.0,0,0,0,0,0,0.0
3.46103,1,1.0,1,1,1,1,1,1.0
3.46103,0,0.0,0,0,0,0,0,0.0
3.46115,1,1.0,1,1,1,1,1,1.0
3.46115,0,0.0,0,0,0,0,0,0.0
3.46156,1,1.0,1,1,1,1,1,1.0
3.46156,0,0.0,0,0,0,0,0,0.0
3.46164,1,1.0,1,1,1,1,1,1.0
3.46164,0,0.0,0,0,0,0,0,0.0
3.46223,1,1.0,1,1,1,1,1,1.0
3.46223,0,0.0,0,0,0,0,0,0.0
3.46262,1,1.0,1,1,1,1,1,1.0
3.46262,0,0.0,0,0,0,0,0,0.0
3.46436,1,1.0,1,1,1,1,1,1.0
3.46436,0,0.0,0,0,0,0,0,0.0
3.46484,1,1.0,1,1,1,1,1,1.0
3.46484,0,0.0,0,0,0,0,0,0.0
3.46509,1,1.0,1,1,1,1,1,1.0
3.46509,0,0.0,0,0,0,0,0,0.0
3.4652,1,1.0,1,1,1,1,1,1.0
3.4652,0,0.0,0,0,0,0,0,0.0
3.46525,1,1.0,1,1,1,1,1,1.0
3.46525,0,0.0,0,0,0,0,0,0.0
3.46534,1,1.0,1,1,1,1,1,1.0
3.46534,0,0.0,0,0,0,0,0,0.0
3.4673,1,1.0,1,1,1,1,1,1.0
3.4673,0,0.0,0,0,0,0,0,0.0
3.46785,1,1.0,1,1,1,1,1,1.0
3.46785,0,0.0,0,0,0,0,0,0.0
3.46792,1,1.0,1,1,1,1,1,1.0
3.46792,0,0.0,0,0,0,0,0,0.0
3.46852,1,1.0,1,1,1,1,1,1.0
3.46852,0,0.0,0,0,0,0,0,0.0
3.46853,1,1.0,1,1,1,1,1,1.0
3.46853,0,0.0,0,0,0,0,0,0.0
3.4692,1,1.0,1,1,1,1,1,1.0
3.4692,0,0.0,0,0,0,0,0,0.0
3.4711,1,1.0,1,1,1,1,1,1.0
3.4711,0,0.0,0,0,0,0,0,0.0
3.47138,1,1.0,1,1,1,1,1,1.0
3.47138,0,0.0,0,0,0,0,0,0.0
3.47144,1,1.0,1,1,1,1,1,1.0
3.47144,0,0.0,0,0,0,0,0,0.0
3.47152,1,1.0,1,1,1,1,1,1.0
3.47152,0,0.0,0,0,0,0,0,0.0
3.47237,1,1.0,1,1,1,1,1,1.0
3.47237,0,0.0,0,0,0,0,0,0.0
3.47256,1,1.0,1,1,1,1,1,1.0
3.47256,0,0.0,0,0,0,0,0,0.0
3.47297,1,1.0,1,1,1,1,1,1.0
3.47297,0,0.0,0,0,0,0,0,0.0
3.47315,1,1.0,1,1,1,1,1,1.0
3.47315,0,0.0,0,0,0,0,0,0.0
3.47343,1,1.0,1,1,1,1,1,1.0
3.47343,0,0.0,0,0,0,0,0,0.0
3.47349,1,1.0,1,1,1,1,1,1.0
3.47349,0,0.0,0,0,0,0,0,0.0
3.47354,1,1.0,1,1,1,1,1,1.0
3.47354,0,0.0,0,0,0,0,0,0.0
3.4736,1,1.0,1,1,1,1,1,1.0
3.4736,0,0.0,0,0,0,0,0,0.0
3.47361,1,1.0,1,1,1,1,1,1.0
3.47361,0,0.0,0,0,0,0,0,0.0
3.47361,1,1.0,1,1,1,1,1,1.0
3.47361,0,0.0,0,0,0,0,0,0.0
3.47361,1,1.0,1,1,1,1,1,1.0
3.47361,0,0.0,0,0,0,0,0,0.0
3.47377,1,1.0,1,1,1,1,1,1.0
3.47377,0,0.0,0,0,0,0,0,0.0
3.47386,1,1.0,1,1,1,1,1,1.0
3.47386,0,0.0,0,0,0,0,0,0.0
3.47411,1,1.0,1,1,1,1,1,1.0
3.47411,0,0.0,0,0,0,0,0,0.0
3.47435,1,1.0,1,1,1,1,1,1.0
3.47435,0,0.0,0,0,0,0,0,0.0
3.4745,1,1.0,1,1,1,1,1,1.0
3.4745,0,0.0,0,0,0,0,0,0.0
3.47482,1,1.0,1,1,1,1,1,1.0
3.47482,0,0.0,0,0,0,0,0,0.0
3.47685,1,1.0,1,1,1,1,1,1.0
3.47685,0,0.0,0,0,0,0,0,0.0
3.47688,1,1.0,1,1,1,1,1,1.0
3.47688,0,0.0,0,0,0,0,0,0.0
3.47715,1,1.0,1,1,1,1,1,1.0
3.47715,0,0.0,0,0,0,0,0,0.0
3.47761,1,1.0,1,1,1,1,1,1.0
3.47761,0,0.0,0,0,0,0,0,0.0
3.47774,1,1.0,1,1,1,1,1,1.0
3.47774,0,0.0,0,0,0,0,0,0.0
3.4779,1,1.0,1,1,1,1,1,1.0
3.4779,0,0.0,0,0,0,0,0,0.0
3.47829,1,1.0,1,1,1,1,1,1.0
3.47829,0,0.0,0,0,0,0,0,0.0
3.48015,1,1.0,1,1,1,1,1,1.0
3.48015,0,0.0,0,0,0,0,0,0.0
3.48029,1,1.0,1,1,1,1,1,1.0
3.48029,0,0.0,0,0,0,0,0,0.0
3.4806,1,1.0,1,1,1,1,1,1.0
3.4806,0,0.0,0,0,0,0,0,0.0
3.48065,1,1.0,1,1,1,1,1,1.0
3.48065,0,0.0,0,0,0,0,0,0.0
3.48083,1,1.0,1,1,1,1,1,1.0
3.48083,0,0.0,0,0,0,0,0,0.0
3.48084,1,1.0,1,1,1,1,1,1.0
3.48084,0,0.0,0,0,0,0,0,0.0
3.48103,1,1.0,1,1,1,1,1,1.0
3.48103,0,0.0,0,0,0,0,0,0.0
3.48115,1,1.0,1,1,1,1,1,1.0
3.48115,0,0.0,0,0,0,0,0,0.0
3.48125,1,1.0,1,1,1,1,1,1.0
3.48125,0,0.0,0,0,0,0,0,0.0
3.48156,1,1.0,1,1,1,1,1,1.0
3.48156,0,0.0,0,0,0,0,0,0.0
3.48156,1,1.0,1,1,1,1,1,1.0
3.48156,0,0.0,0,0,0,0,0,0.0
3.48223,1,1.0,1,1,1,1,1,1.0
3.48223,0,0.0,0,0,0,0,0,0.0
3.48409,1,1.0,1,1,1,1,1,1.0
3.48409,0,0.0,0,0,0,0,0,0.0
3.48436,1,1.0,1,1,1,1,1,1.0
3.48436,0,0.0,0,0,0,0,0,0.0
3.48484,1,1.0,1,1,1,1,1,1.0
3.48484,0,0.0,0,0,0,0,0,0.0
3.48484,1,1.0,1,1,1,1,1,1.0
3.48484,0,0.0,0,0,0,0,0,0.0
3.48523,1,1.0,1,1,1,1,1,1.0
3.48523,0,0.0,0,0,0,0,0,0.0
3.48525,1,1.0,1,1,1,1,1,1.0
3.48525,0,0.0,0,0,0,0,0,0.0
3.48583,1,1.0,1,1,1,1,1,1.0
3.48583,0,0.0,0,0,0,0,0,0.0
3.48653,1,1.0,1,1,1,1,1,1.0
3.48653,0,0.0,0,0,0,0,0,0.0
3.48708,1,1.0,1,1,1,1,1,1.0
3.48708,0,0.0,0,0,0,0,0,0.0
3.48785,1,1.0,1,1,1,1,1,1.0
3.48785,0,0.0,0,0,0,0,0,0.0
3.48825,1,1.0,1,1,1,1,1,1.0
3.48825,0,0.0,0,0,0,0,0,0.0
3.48852,1,1.0,1,1,1,1,1,1.0
3.48852,0,0.0,0,0,0,0,0,0.0
3.48897,1,1.0,1,1,1,1,1,1.0
3.48897,0,0.0,0,0,0,0,0,0.0
3.48917,1,1.0,1,1,1,1,1,1.0
3.48917,0,0.0,0,0,0,0,0,0.0
3.49036,1,1.0,1,1,1,1,1,1.0
3.49036,0,0.0,0,0,0,0,0,0.0
3.49041,1,1.0,1,1,1,1,1,1.0
3.49041,0,0.0,0,0,0,0,0,0.0
3.49062,1,1.0,1,1,1,1,1,1.0
3.49062,0,0.0,0,0,0,0,0,0.0
3.49076,1,1.0,1,1,1,1,1,1.0
3.49076,0,0.0,0,0,0,0,0,0.0
3.49131,1,1.0,1,1,1,1,1,1.0
3.49131,0,0.0,0,0,0,0,0,0.0
3.4918,1,1.0,1,1,1,1,1,1.0
3.4918,0,0.0,0,0,0,0,0,0.0
3.49255,1,1.0,1,1,1,1,1,1.0
3.49255,0,0.0,0,0,0,0,0,0.0
3.49281,1,1.0,1,1,1,1,1,1.0
3.49281,0,0.0,0,0,0,0,0,0.0
3.49304,1,1.0,1,1,1,1,1,1.0
3.49304,0,0.0,0,0,0,0,0,0.0
3.49343,1,1.0,1,1,1,1,1,1.0
3.49343,0,0.0,0,0,0,0,0,0.0
3.49349,1,1.0,1,1,1,1,1,1.0
3.49349,0,0.0,0,0,0,0,0,0.0
3.49354,1,1.0,1,1,1,1,1,1.0
3.49354,0,0.0,0,0,0,0,0,0.0
3.49383,1,1.0,1,1,1,1,1,1.0
3.49383,0,0.0,0,0,0,0,0,0.0
3.49435,1,1.0,1,1,1,1,1,1.0
3.49435,0,0.0,0,0,0,0,0,0.0
3.49573,1,1.0,1,1,1,1,1,1.0
3.49573,0,0.0,0,0,0,0,0,0.0
3.49617,1,1.0,1,1,1,1,1,1.0
3.49617,0,0.0,0,0,0,0,0,0.0
3.49685,1,1.0,1,1,1,1,1,1.0
3.49685,0,0.0,0,0,0,0,0,0.0
3.49688,1,1.0,1,1,1,1,1,1.0
3.49688,0,0.0,0,0,0,0,0,0.0
3.49715,1,1.0,1,1,1,1,1,1.0
3.49715,0,0.0,0,0,0,0,0,0.0
3.49716,1,1.0,1,1,1,1,1,1.0
3.49716,0,0.0,0,0,0,0,0,0.0
3.49726,1,1.0,1,1,1,1,1,1.0
3.49726,0,0.0,0,0,0,0,0,0.0
3.49774,1,1.0,1,1,1,1,1,1.0
3.49774,0,0.0,0,0,0,0,0,0.0
3.4979,1,1.0,1,1,1,1,1,1.0
3.4979,0,0.0,0,0,0,0,0,0.0
3.49834,1,1.0,1,1,1,1,1,1.0
3.49834,0,0.0,0,0,0,0,0,0.0
3.49844,1,1.0,1,1,1,1,1,1.0
3.49844,0,0.0,0,0,0,0,0,0.0
3.49884,1,1.0,1,1,1,1,1,1.0
3.49884,0,0.0,0,0,0,0,0,0.0
3.49964,1,1.0,1,1,1,1,1,1.0
3.49964,0,0.0,0,0,0,0,0,0.0
3.49991,1,1.0,1,1,1,1,1,1.0
3.49991,0,0.0,0,0,0,0,0,0.0
3.50029,1,1.0,1,1,1,1,1,1.0
3.50029,0,0.0,0,0,0,0,0,0.0
3.50103,1,1.0,1,1,1,1,1,1.0
3.50103,0,0.0,0,0,0,0,0,0.0
3.50115,1,1.0,1,1,1,1,1,1.0
3.50115,0,0.0,0,0,0,0,0,0.0
3.50278,1,1.0,1,1,1,1,1,1.0
3.50278,0,0.0,0,0,0,0,0,0.0
3.50454,1,1.0,1,1,1,1,1,1.0
3.50454,0,0.0,0,0,0,0,0,0.0
3.50508,1,1.0,1,1,1,1,1,1.0
3.50508,0,0.0,0,0,0,0,0,0.0
3.50525,1,1.0,1,1,1,1,1,1.0
3.50525,0,0.0,0,0,0,0,0,0.0
3.50529,1,1.0,1,1,1,1,1,1.0
3.50529,0,0.0,0,0,0,0,0,0.0
3.50653,1,1.0,1,1,1,1,1,1.0
3.50653,0,0.0,0,0,0,0,0,0.0
3.50678,1,1.0,1,1,1,1,1,1.0
3.50678,0,0.0,0,0,0,0,0,0.0
3.50682,1,1.0,1,1,1,1,1,1.0
3.50682,0,0.0,0,0,0,0,0,0.0
3.50699,1,1.0,1,1,1,1,1,1.0
3.50699,0,0.0,0,0,0,0,0,0.0
3.50763,1,1.0,1,1,1,1,1,1.0
3.50763,0,0.0,0,0,0,0,0,0.0
3.5085,1,1.0,1,1,1,1,1,1.0
3.5085,0,0.0,0,0,0,0,0,0.0
3.51032,1,1.0,1,1,1,1,1,1.0
3.51032,0,0.0,0,0,0,0,0,0.0
3.51074,1,1.0,1,1,1,1,1,1.0
3.51074,0,0.0,0,0,0,0,0,0.0
3.51131,1,1.0,1,1,1,1,1,1.0
3.51131,0,0.0,0,0,0,0,0,0.0
3.51154,1,1.0,1,1,1,1,1,1.0
3.51154,0,0.0,0,0,0,0,0,0.0
3.51154,1,1.0,1,1,1,1,1,1.0
3.51154,0,0.0,0,0,0,0,0,0.0
3.51163,1,1.0,1,1,1,1,1,1.0
3.51163,0,0.0,0,0,0,0,0,0.0
3.5118,1,1.0,1,1,1,1,1,1.0
3.5118,0,0.0,0,0,0,0,0,0.0
3.51255,1,1.0,1,1,1,1,1,1.0
3.51255,0,0.0,0,0,0,0,0,0.0
3.51281,1,1.0,1,1,1,1,1,1.0
3.51281,0,0.0,0,0,0,0,0,0.0
3.51304,1,1.0,1,1,1,1,1,1.0
3.51304,0,0.0,0,0,0,0,0,0.0
3.51328,1,1.0,1,1,1,1,1,1.0
3.51328,0,0.0,0,0,0,0,0,0.0
3.51343,1,1.0,1,1,1,1,1,1.0
3.51343,0,0.0,0,0,0,0,0,0.0
3.51352,1,1.0,1,1,1,1,1,1.0
3.51352,0,0.0,0,0,0,0,0,0.0
3.51361,1,1.0,1,1,1,1,1,1.0
3.51361,0,0.0,0,0,0,0,0,0.0
3.51383,1,1.0,1,1,1,1,1,1.0
3.51383,0,0.0,0,0,0,0,0,0.0
3.51478,1,1.0,1,1,1,1,1,1.0
3.51478,0,0.0,0,0,0,0,0,0.0
3.51493,1,1.0,1,1,1,1,1,1.0
3.51493,0,0.0,0,0,0,0,0,0.0
