Simulation Time,Red_ql,Pie_ql,CoDel_ql,FqCoDel_ql,Cobalt_ql,dAQM9_ql,dAQM10_ql,dAQM11_ql
1.98624,1,1.0,1,1,1,1,1,1.0
1.98624,0,0.0,0,0,0,0,0,0.0
1.98624,1,1.0,1,1,1,1,1,1.0
1.98624,0,0.0,0,0,0,0,0,0.0
1.98641,1,1.0,1,1,1,1,1,1.0
1.98641,0,0.0,0,0,0,0,0,0.0
1.98684,1,1.0,1,1,1,1,1,1.0
1.98684,0,0.0,0,0,0,0,0,0.0
1.98832,1,1.0,1,1,1,1,1,1.0
1.98832,0,0.0,0,0,0,0,0,0.0
1.98899,1,1.0,1,1,1,1,1,1.0
1.98899,0,0.0,0,0,0,0,0,0.0
1.98943,1,1.0,1,1,1,1,1,1.0
1.98943,0,0.0,0,0,0,0,0,0.0
1.98971,1,1.0,1,1,1,1,1,1.0
1.98971,0,0.0,0,0,0,0,0,0.0
1.9905,1,1.0,1,1,1,1,1,1.0
1.9905,0,0.0,0,0,0,0,0,0.0
1.99116,1,1.0,1,1,1,1,1,1.0
1.99116,0,0.0,0,0,0,0,0,0.0
1.99137,1,1.0,1,1,1,1,1,1.0
1.99137,0,0.0,0,0,0,0,0,0.0
1.99192,1,1.0,1,1,1,1,1,1.0
1.99192,0,0.0,0,0,0,0,0,0.0
1.99221,1,1.0,1,1,1,1,1,1.0
1.99221,0,0.0,0,0,0,0,0,0.0
1.99225,1,1.0,1,1,1,1,1,1.0
1.99225,0,0.0,0,0,0,0,0,0.0
1.99337,1,1.0,1,1,1,1,1,1.0
1.99337,0,0.0,0,0,0,0,0,0.0
1.99369,1,1.0,1,1,1,1,1,1.0
1.99369,0,0.0,0,0,0,0,0,0.0
1.99391,1,1.0,1,1,1,1,1,1.0
1.99391,0,0.0,0,0,0,0,0,0.0
1.99395,1,1.0,1,1,1,1,1,1.0
1.99395,0,0.0,0,0,0,0,0,0.0
1.99449,1,1.0,1,1,1,1,1,1.0
1.99449,0,0.0,0,0,0,0,0,0.0
1.99495,1,1.0,1,1,1,1,1,1.0
1.99495,0,0.0,0,0,0,0,0,0.0
1.99556,1,1.0,1,1,1,1,1,1.0
1.99556,0,0.0,0,0,0,0,0,0.0
1.99677,1,1.0,1,1,1,1,1,1.0
1.99677,0,0.0,0,0,0,0,0,0.0
1.99846,1,1.0,1,1,1,1,1,1.0
1.99846,0,0.0,0,0,0,0,0,0.0
1.99856,1,1.0,1,1,1,1,1,1.0
1.99856,0,0.0,0,0,0,0,0,0.0
1.9987,1,1.0,1,1,1,1,1,1.0
1.9987,0,0.0,0,0,0,0,0,0.0
1.99998,1,1.0,1,1,1,1,1,1.0
1.99998,0,0.0,0,0,0,0,0,0.0
2.0005,1,1.0,1,1,1,1,1,1.0
2.0005,0,0.0,0,0,0,0,0,0.0
2.0006,1,1.0,1,1,1,1,1,1.0
2.0006,0,0.0,0,0,0,0,0,0.0
2.0006,1,1.0,1,1,1,1,1,1.0
2.0006,0,0.0,0,0,0,0,0,0.0
2.001,1,1.0,1,1,1,1,1,1.0
2.001,0,0.0,0,0,0,0,0,0.0
2.00101,1,1.0,1,1,1,1,1,1.0
2.00101,0,0.0,0,0,0,0,0,0.0
2.00119,1,1.0,1,1,1,1,1,1.0
2.00119,0,0.0,0,0,0,0,0,0.0
2.00182,1,1.0,1,1,1,1,1,1.0
2.00182,0,0.0,0,0,0,0,0,0.0
2.00198,1,1.0,1,1,1,1,1,1.0
2.00198,0,0.0,0,0,0,0,0,0.0
2.00203,1,1.0,1,1,1,1,1,1.0
2.00203,0,0.0,0,0,0,0,0,0.0
2.00216,1,1.0,1,1,1,1,1,1.0
2.00216,0,0.0,0,0,0,0,0,0.0
2.00269,1,1.0,1,1,1,1,1,1.0
2.00269,0,0.0,0,0,0,0,0,0.0
2.00296,1,1.0,1,1,1,1,1,1.0
2.00296,0,0.0,0,0,0,0,0,0.0
2.00301,1,1.0,1,1,1,1,1,1.0
2.00301,0,0.0,0,0,0,0,0,0.0
2.00348,1,1.0,1,1,1,1,1,1.0
2.00348,0,0.0,0,0,0,0,0,0.0
2.00437,1,1.0,1,1,1,1,1,1.0
2.00437,0,0.0,0,0,0,0,0,0.0
2.00455,1,1.0,1,1,1,1,1,1.0
2.00455,0,0.0,0,0,0,0,0,0.0
2.005,1,1.0,1,1,1,1,1,1.0
2.005,0,0.0,0,0,0,0,0,0.0
2.00516,1,1.0,1,1,1,1,1,1.0
2.00516,0,0.0,0,0,0,0,0,0.0
2.00545,1,1.0,1,1,1,1,1,1.0
2.00545,0,0.0,0,0,0,0,0,0.0
2.00555,1,1.0,1,1,1,1,1,1.0
2.00555,0,0.0,0,0,0,0,0,0.0
2.00559,1,1.0,1,1,1,1,1,1.0
2.00559,0,0.0,0,0,0,0,0,0.0
2.00576,1,1.0,1,1,1,1,1,1.0
2.00576,0,0.0,0,0,0,0,0,0.0
2.00598,1,1.0,1,1,1,1,1,1.0
2.00598,0,0.0,0,0,0,0,0,0.0
2.00603,1,1.0,1,1,1,1,1,1.0
2.00603,0,0.0,0,0,0,0,0,0.0
2.00707,1,1.0,1,1,1,1,1,1.0
2.00707,0,0.0,0,0,0,0,0,0.0
2.00728,1,1.0,1,1,1,1,1,1.0
2.00728,0,0.0,0,0,0,0,0,0.0
2.00748,1,1.0,1,1,1,1,1,1.0
2.00748,0,0.0,0,0,0,0,0,0.0
2.00818,1,1.0,1,1,1,1,1,1.0
2.00818,0,0.0,0,0,0,0,0,0.0
2.00837,1,1.0,1,1,1,1,1,1.0
2.00837,0,0.0,0,0,0,0,0,0.0
2.00846,1,1.0,1,1,1,1,1,1.0
2.00846,0,0.0,0,0,0,0,0,0.0
2.00878,1,1.0,1,1,1,1,1,1.0
2.00878,0,0.0,0,0,0,0,0,0.0
2.00925,1,1.0,1,1,1,1,1,1.0
2.00925,0,0.0,0,0,0,0,0,0.0
2.0094,1,1.0,1,1,1,1,1,1.0
2.0094,0,0.0,0,0,0,0,0,0.0
2.00953,1,1.0,1,1,1,1,1,1.0
2.00953,0,0.0,0,0,0,0,0,0.0
2.00991,1,1.0,1,1,1,1,1,1.0
2.00991,0,0.0,0,0,0,0,0,0.0
2.01012,1,1.0,1,1,1,1,1,1.0
2.01012,0,0.0,0,0,0,0,0,0.0
2.01068,1,1.0,1,1,1,1,1,1.0
2.01068,0,0.0,0,0,0,0,0,0.0
2.011,1,1.0,1,1,1,1,1,1.0
2.011,0,0.0,0,0,0,0,0,0.0
2.01139,1,1.0,1,1,1,1,1,1.0
2.01139,0,0.0,0,0,0,0,0,0.0
2.01212,1,1.0,1,1,1,1,1,1.0
2.01212,0,0.0,0,0,0,0,0,0.0
2.01244,1,1.0,1,1,1,1,1,1.0
2.01244,0,0.0,0,0,0,0,0,0.0
2.01254,1,1.0,1,1,1,1,1,1.0
2.01254,0,0.0,0,0,0,0,0,0.0
2.01266,1,1.0,1,1,1,1,1,1.0
2.01266,0,0.0,0,0,0,0,0,0.0
2.01299,1,1.0,1,1,1,1,1,1.0
2.01299,0,0.0,0,0,0,0,0,0.0
2.01327,1,1.0,1,1,1,1,1,1.0
2.01327,0,0.0,0,0,0,0,0,0.0
2.01345,1,1.0,1,1,1,1,1,1.0
2.01345,0,0.0,0,0,0,0,0,0.0
2.01358,1,1.0,1,1,1,1,1,1.0
2.01358,0,0.0,0,0,0,0,0,0.0
2.0137,1,1.0,1,1,1,1,1,1.0
2.0137,0,0.0,0,0,0,0,0,0.0
2.01432,1,1.0,1,1,1,1,1,1.0
2.01432,0,0.0,0,0,0,0,0,0.0
2.01472,1,1.0,1,1,1,1,1,1.0
2.01472,0,0.0,0,0,0,0,0,0.0
2.01586,1,1.0,1,1,1,1,1,1.0
2.01586,0,0.0,0,0,0,0,0,0.0
2.01654,1,1.0,1,1,1,1,1,1.0
2.01654,0,0.0,0,0,0,0,0,0.0
2.01731,1,1.0,1,1,1,1,1,1.0
2.01731,0,0.0,0,0,0,0,0,0.0
2.01745,1,1.0,1,1,1,1,1,1.0
2.01745,0,0.0,0,0,0,0,0,0.0
2.018,1,1.0,1,1,1,1,1,1.0
2.018,0,0.0,0,0,0,0,0,0.0
2.01822,1,1.0,1,1,1,1,1,1.0
2.01822,0,0.0,0,0,0,0,0,0.0
2.01873,1,1.0,1,1,1,1,1,1.0
2.01873,0,0.0,0,0,0,0,0,0.0
2.01947,1,1.0,1,1,1,1,1,1.0
2.01947,0,0.0,0,0,0,0,0,0.0
2.01967,1,1.0,1,1,1,1,1,1.0
2.01967,0,0.0,0,0,0,0,0,0.0
2.01975,1,1.0,1,1,1,1,1,1.0
2.01975,0,0.0,0,0,0,0,0,0.0
2.02144,1,1.0,1,1,1,1,1,1.0
2.02144,0,0.0,0,0,0,0,0,0.0
2.02165,1,1.0,1,1,1,1,1,1.0
2.02165,0,0.0,0,0,0,0,0,0.0
2.02176,1,1.0,1,1,1,1,1,1.0
2.02176,0,0.0,0,0,0,0,0,0.0
2.02205,1,1.0,1,1,1,1,1,1.0
2.02205,0,0.0,0,0,0,0,0,0.0
2.0222,1,1.0,1,1,1,1,1,1.0
2.0222,0,0.0,0,0,0,0,0,0.0
2.02299,1,1.0,1,1,1,1,1,1.0
2.02299,0,0.0,0,0,0,0,0,0.0
2.02312,1,1.0,1,1,1,1,1,1.0
2.02312,0,0.0,0,0,0,0,0,0.0
2.02375,1,1.0,1,1,1,1,1,1.0
2.02375,0,0.0,0,0,0,0,0,0.0
2.02391,1,1.0,1,1,1,1,1,1.0
2.02391,0,0.0,0,0,0,0,0,0.0
2.0242,1,1.0,1,1,1,1,1,1.0
2.0242,0,0.0,0,0,0,0,0,0.0
2.02434,1,1.0,1,1,1,1,1,1.0
2.02434,0,0.0,0,0,0,0,0,0.0
2.02603,1,1.0,1,1,1,1,1,1.0
2.02603,0,0.0,0,0,0,0,0,0.0
2.02662,1,1.0,1,1,1,1,1,1.0
2.02662,0,0.0,0,0,0,0,0,0.0
2.02712,1,1.0,1,1,1,1,1,1.0
2.02712,0,0.0,0,0,0,0,0,0.0
2.02753,1,1.0,1,1,1,1,1,1.0
2.02753,0,0.0,0,0,0,0,0,0.0
2.02825,1,1.0,1,1,1,1,1,1.0
2.02825,0,0.0,0,0,0,0,0,0.0
2.02854,1,1.0,1,1,1,1,1,1.0
2.02854,0,0.0,0,0,0,0,0,0.0
2.02881,1,1.0,1,1,1,1,1,1.0
2.02881,0,0.0,0,0,0,0,0,0.0
2.02887,1,1.0,1,1,1,1,1,1.0
2.02887,0,0.0,0,0,0,0,0,0.0
2.02918,1,1.0,1,1,1,1,1,1.0
2.02918,0,0.0,0,0,0,0,0,0.0
2.0296,1,1.0,1,1,1,1,1,1.0
2.0296,0,0.0,0,0,0,0,0,0.0
2.03,1,1.0,1,1,1,1,1,1.0
2.03,0,0.0,0,0,0,0,0,0.0
2.03004,1,1.0,1,1,1,1,1,1.0
2.03004,0,0.0,0,0,0,0,0,0.0
2.03014,1,1.0,1,1,1,1,1,1.0
2.03014,0,0.0,0,0,0,0,0,0.0
2.03109,1,1.0,1,1,1,1,1,1.0
2.03109,0,0.0,0,0,0,0,0,0.0
2.03109,1,1.0,1,1,1,1,1,1.0
2.03109,0,0.0,0,0,0,0,0,0.0
2.03109,1,1.0,1,1,1,1,1,1.0
2.03109,0,0.0,0,0,0,0,0,0.0
2.03109,1,1.0,1,1,1,1,1,1.0
2.03109,0,0.0,0,0,0,0,0,0.0
2.03109,1,1.0,1,1,1,1,1,1.0
2.03109,0,0.0,0,0,0,0,0,0.0
2.03109,1,1.0,1,1,1,1,1,1.0
2.03109,0,0.0,0,0,0,0,0,0.0
2.03109,1,1.0,1,1,1,1,1,1.0
2.03109,0,0.0,0,0,0,0,0,0.0
2.03109,1,1.0,1,1,1,1,1,1.0
2.03109,0,0.0,0,0,0,0,0,0.0
2.03109,1,1.0,1,1,1,1,1,1.0
2.03109,0,0.0,0,0,0,0,0,0.0
2.03109,1,1.0,1,1,1,1,1,1.0
2.03109,0,0.0,0,0,0,0,0,0.0
2.03109,1,1.0,1,1,1,1,1,1.0
2.03109,0,0.0,0,0,0,0,0,0.0
2.03109,1,1.0,1,1,1,1,1,1.0
2.03109,0,0.0,0,0,0,0,0,0.0
2.03109,1,1.0,1,1,1,1,1,1.0
2.03109,0,0.0,0,0,0,0,0,0.0
2.03109,1,1.0,1,1,1,1,1,1.0
2.03109,0,0.0,0,0,0,0,0,0.0
2.03119,1,1.0,1,1,1,1,1,1.0
2.03119,0,0.0,0,0,0,0,0,0.0
2.03129,1,1.0,1,1,1,1,1,1.0
2.03129,0,0.0,0,0,0,0,0,0.0
2.0315,1,1.0,1,1,1,1,1,1.0
2.0315,0,0.0,0,0,0,0,0,0.0
2.03174,1,1.0,1,1,1,1,1,1.0
2.03174,0,0.0,0,0,0,0,0,0.0
2.03202,1,1.0,1,1,1,1,1,1.0
2.03202,0,0.0,0,0,0,0,0,0.0
2.03223,1,1.0,1,1,1,1,1,1.0
2.03223,0,0.0,0,0,0,0,0,0.0
2.03233,1,1.0,1,1,1,1,1,1.0
2.03233,0,0.0,0,0,0,0,0,0.0
2.03245,1,1.0,1,1,1,1,1,1.0
2.03245,0,0.0,0,0,0,0,0,0.0
2.03268,1,1.0,1,1,1,1,1,1.0
2.03268,0,0.0,0,0,0,0,0,0.0
2.03347,1,1.0,1,1,1,1,1,1.0
2.03347,0,0.0,0,0,0,0,0,0.0
2.03411,1,1.0,1,1,1,1,1,1.0
2.03411,0,0.0,0,0,0,0,0,0.0
2.03414,1,1.0,1,1,1,1,1,1.0
2.03414,0,0.0,0,0,0,0,0,0.0
2.03436,1,1.0,1,1,1,1,1,1.0
2.03436,0,0.0,0,0,0,0,0,0.0
2.03461,1,1.0,1,1,1,1,1,1.0
2.03461,0,0.0,0,0,0,0,0,0.0
2.03485,1,1.0,1,1,1,1,1,1.0
2.03485,0,0.0,0,0,0,0,0,0.0
2.03489,1,1.0,1,1,1,1,1,1.0
2.03489,0,0.0,0,0,0,0,0,0.0
2.03505,1,1.0,1,1,1,1,1,1.0
2.03505,0,0.0,0,0,0,0,0,0.0
2.03505,1,1.0,1,1,1,1,1,1.0
2.03505,0,0.0,0,0,0,0,0,0.0
2.03517,1,1.0,1,1,1,1,1,1.0
2.03517,0,0.0,0,0,0,0,0,0.0
2.03651,1,1.0,1,1,1,1,1,1.0
2.03651,0,0.0,0,0,0,0,0,0.0
2.03651,1,1.0,1,1,1,1,1,1.0
2.03651,0,0.0,0,0,0,0,0,0.0
2.03651,1,1.0,1,1,1,1,1,1.0
2.03651,0,0.0,0,0,0,0,0,0.0
2.03675,1,1.0,1,1,1,1,1,1.0
2.03675,0,0.0,0,0,0,0,0,0.0
2.03717,1,1.0,1,1,1,1,1,1.0
2.03717,0,0.0,0,0,0,0,0,0.0
2.03717,1,1.0,1,1,1,1,1,1.0
2.03717,0,0.0,0,0,0,0,0,0.0
2.03717,1,1.0,1,1,1,1,1,1.0
2.03717,0,0.0,0,0,0,0,0,0.0
2.03717,1,1.0,1,1,1,1,1,1.0
2.03717,0,0.0,0,0,0,0,0,0.0
2.03717,1,1.0,1,1,1,1,1,1.0
2.03717,0,0.0,0,0,0,0,0,0.0
2.03717,1,1.0,1,1,1,1,1,1.0
2.03717,0,0.0,0,0,0,0,0,0.0
2.03717,1,1.0,1,1,1,1,1,1.0
2.03717,0,0.0,0,0,0,0,0,0.0
2.03717,1,1.0,1,1,1,1,1,1.0
2.03717,0,0.0,0,0,0,0,0,0.0
2.03717,1,1.0,1,1,1,1,1,1.0
2.03717,0,0.0,0,0,0,0,0,0.0
2.03717,1,1.0,1,1,1,1,1,1.0
2.03717,0,0.0,0,0,0,0,0,0.0
2.03717,1,1.0,1,1,1,1,1,1.0
2.03717,0,0.0,0,0,0,0,0,0.0
2.03717,1,1.0,1,1,1,1,1,1.0
2.03717,0,0.0,0,0,0,0,0,0.0
2.03748,1,1.0,1,1,1,1,1,1.0
2.03748,0,0.0,0,0,0,0,0,0.0
2.038,1,1.0,1,1,1,1,1,1.0
2.038,0,0.0,0,0,0,0,0,0.0
2.03809,1,1.0,1,1,1,1,1,1.0
2.03809,0,0.0,0,0,0,0,0,0.0
2.03822,1,1.0,1,1,1,1,1,1.0
2.03822,0,0.0,0,0,0,0,0,0.0
2.03842,1,1.0,1,1,1,1,1,1.0
2.03842,0,0.0,0,0,0,0,0,0.0
2.03852,1,1.0,1,1,1,1,1,1.0
2.03852,0,0.0,0,0,0,0,0,0.0
2.03883,1,1.0,1,1,1,1,1,1.0
2.03883,0,0.0,0,0,0,0,0,0.0
2.03892,1,1.0,1,1,1,1,1,1.0
2.03892,0,0.0,0,0,0,0,0,0.0
2.03903,1,1.0,1,1,1,1,1,1.0
2.03903,0,0.0,0,0,0,0,0,0.0
2.03992,1,1.0,1,1,1,1,1,1.0
2.03992,0,0.0,0,0,0,0,0,0.0
2.04019,1,1.0,1,1,1,1,1,1.0
2.04019,0,0.0,0,0,0,0,0,0.0
2.04051,1,1.0,1,1,1,1,1,1.0
2.04051,0,0.0,0,0,0,0,0,0.0
2.0408,1,1.0,1,1,1,1,1,1.0
2.0408,0,0.0,0,0,0,0,0,0.0
2.04178,1,1.0,1,1,1,1,1,1.0
2.04178,0,0.0,0,0,0,0,0,0.0
2.0425,1,1.0,1,1,1,1,1,1.0
2.0425,0,0.0,0,0,0,0,0,0.0
2.04266,1,1.0,1,1,1,1,1,1.0
2.04266,0,0.0,0,0,0,0,0,0.0
2.04268,1,1.0,1,1,1,1,1,1.0
2.04268,0,0.0,0,0,0,0,0,0.0
2.04309,1,1.0,1,1,1,1,1,1.0
2.04309,0,0.0,0,0,0,0,0,0.0
2.0432,1,1.0,1,1,1,1,1,1.0
2.0432,0,0.0,0,0,0,0,0,0.0
2.04325,1,1.0,1,1,1,1,1,1.0
2.04325,0,0.0,0,0,0,0,0,0.0
2.04325,1,1.0,1,1,1,1,1,1.0
2.04325,0,0.0,0,0,0,0,0,0.0
2.04325,1,1.0,1,1,1,1,1,1.0
2.04325,0,0.0,0,0,0,0,0,0.0
2.04325,1,1.0,1,1,1,1,1,1.0
2.04325,0,0.0,0,0,0,0,0,0.0
2.04325,1,1.0,1,1,1,1,1,1.0
2.04459,0,0.0,0,0,0,0,0,0.0
2.04459,1,1.0,1,1,1,1,1,1.0
2.04478,0,0.0,0,0,0,0,0,0.0
2.04478,1,1.0,1,1,1,1,1,1.0
2.04535,0,0.0,0,0,0,0,0,0.0
2.04535,1,1.0,1,1,1,1,1,1.0
2.04537,0,0.0,0,0,0,0,0,0.0
2.04537,1,1.0,1,1,1,1,1,1.0
2.04587,0,0.0,0,0,0,0,0,0.0
2.04587,1,1.0,1,1,1,1,1,1.0
2.046,0,0.0,0,0,0,0,0,0.0
2.046,1,1.0,1,1,1,1,1,1.0
2.04628,0,0.0,0,0,0,0,0,0.0
2.04628,1,1.0,1,1,1,1,1,1.0
2.04659,0,0.0,0,0,0,0,0,0.0
2.04659,1,1.0,1,1,1,1,1,1.0
2.04693,0,0.0,0,0,0,0,0,0.0
2.04693,1,1.0,1,1,1,1,1,1.0
2.04713,0,0.0,0,0,0,0,0,0.0
2.04713,1,1.0,1,1,1,1,1,1.0
2.04729,0,0.0,0,0,0,0,0,0.0
2.04729,1,1.0,1,1,1,1,1,1.0
2.04748,0,0.0,0,0,0,0,0,0.0
2.04748,1,1.0,1,1,1,1,1,1.0
2.04799,0,0.0,0,0,0,0,0,0.0
2.04799,1,1.0,1,1,1,1,1,1.0
2.04802,0,0.0,0,0,0,0,0,0.0
2.04802,1,1.0,1,1,1,1,1,1.0
2.0482,0,0.0,0,0,0,0,0,0.0
2.0482,1,1.0,1,1,1,1,1,1.0
2.0483,0,0.0,0,0,0,0,0,0.0
2.0483,1,1.0,1,1,1,1,1,1.0
2.04879,0,0.0,0,0,0,0,0,0.0
2.04879,1,1.0,1,1,1,1,1,1.0
2.04889,0,0.0,0,0,0,0,0,0.0
2.04889,1,1.0,1,1,1,1,1,1.0
2.04922,0,0.0,0,0,0,0,0,0.0
2.04922,1,1.0,1,1,1,1,1,1.0
2.04925,0,0.0,0,0,0,0,0,0.0
2.04925,1,1.0,1,1,1,1,1,1.0
2.04941,0,0.0,0,0,0,0,0,0.0
2.04941,1,1.0,1,1,1,1,1,1.0
2.05025,0,0.0,0,0,0,0,0,0.0
2.05025,1,1.0,1,1,1,1,1,1.0
2.05049,0,0.0,0,0,0,0,0,0.0
2.05049,1,1.0,1,1,1,1,1,1.0
2.05071,0,0.0,0,0,0,0,0,0.0
2.05071,1,1.0,1,1,1,1,1,1.0
2.05077,0,0.0,0,0,0,0,0,0.0
2.05077,1,1.0,1,1,1,1,1,1.0
2.05098,0,0.0,0,0,0,0,0,0.0
2.05098,1,1.0,1,1,1,1,1,1.0
2.05113,0,0.0,0,0,0,0,0,0.0
2.05113,1,1.0,1,1,1,1,1,1.0
2.05143,0,0.0,0,0,0,0,0,0.0
2.05143,1,1.0,1,1,1,1,1,1.0
2.05197,0,0.0,0,0,0,0,0,0.0
2.05197,1,1.0,1,1,1,1,1,1.0
2.05286,0,0.0,0,0,0,0,0,0.0
2.05286,1,1.0,1,1,1,1,1,1.0
2.05289,0,0.0,0,0,0,0,0,0.0
2.05289,1,1.0,1,1,1,1,1,1.0
2.05303,0,0.0,0,0,0,0,0,0.0
2.05303,1,1.0,1,1,1,1,1,1.0
2.05317,0,0.0,0,0,0,0,0,0.0
2.05317,1,1.0,1,1,1,1,1,1.0
2.05392,0,0.0,0,0,0,0,0,0.0
2.05392,1,1.0,1,1,1,1,1,1.0
2.05512,0,0.0,0,0,0,0,0,0.0
2.05512,1,1.0,1,1,1,1,1,1.0
2.05521,0,0.0,0,0,0,0,0,0.0
2.05521,1,1.0,1,1,1,1,1,1.0
2.05684,0,0.0,0,0,0,0,0,0.0
2.05684,1,1.0,1,1,1,1,1,1.0
2.05697,0,0.0,0,0,0,0,0,0.0
2.05697,1,1.0,1,1,1,1,1,1.0
2.05727,0,0.0,0,0,0,0,0,0.0
2.05727,1,1.0,1,1,1,1,1,1.0
2.05732,0,0.0,0,0,0,0,0,0.0
2.05732,1,1.0,1,1,1,1,1,1.0
2.05758,0,0.0,0,0,0,0,0,0.0
2.05758,1,1.0,1,1,1,1,1,1.0
2.05835,0,0.0,0,0,0,0,0,0.0
2.05835,1,1.0,1,1,1,1,1,1.0
2.05863,0,0.0,0,0,0,0,0,0.0
2.05863,1,1.0,1,1,1,1,1,1.0
2.05864,0,0.0,0,0,0,0,0,0.0
2.05864,1,1.0,1,1,1,1,1,1.0
2.05894,0,0.0,0,0,0,0,0,0.0
2.05894,1,1.0,1,1,1,1,1,1.0
2.05894,0,0.0,0,0,0,0,0,0.0
2.05894,1,1.0,1,1,1,1,1,1.0
2.05917,0,0.0,0,0,0,0,0,0.0
2.05917,1,1.0,1,1,1,1,1,1.0
2.05978,0,0.0,0,0,0,0,0,0.0
2.05978,1,1.0,1,1,1,1,1,1.0
2.05988,0,0.0,0,0,0,0,0,0.0
2.05988,1,1.0,1,1,1,1,1,1.0
2.06053,0,0.0,0,0,0,0,0,0.0
2.06053,1,1.0,1,1,1,1,1,1.0
2.06141,0,0.0,0,0,0,0,0,0.0
2.06141,1,1.0,1,1,1,1,1,1.0
2.06143,0,0.0,0,0,0,0,0,0.0
2.06143,1,1.0,1,1,1,1,1,1.0
2.06169,0,0.0,0,0,0,0,0,0.0
2.06169,1,1.0,1,1,1,1,1,1.0
2.06184,0,0.0,0,0,0,0,0,0.0
2.06184,1,1.0,1,1,1,1,1,1.0
2.06233,0,0.0,0,0,0,0,0,0.0
2.06233,1,1.0,1,1,1,1,1,1.0
2.06268,0,0.0,0,0,0,0,0,0.0
2.06334,1,1.0,1,1,1,1,1,1.0
2.06334,0,0.0,0,0,0,0,0,0.0
2.06452,1,1.0,1,1,1,1,1,1.0
2.06452,0,0.0,0,0,0,0,0,0.0
2.06457,1,1.0,1,1,1,1,1,1.0
2.06457,0,0.0,0,0,0,0,0,0.0
2.06469,1,1.0,1,1,1,1,1,1.0
2.06469,0,0.0,0,0,0,0,0,0.0
2.06485,1,1.0,1,1,1,1,1,1.0
2.06485,0,0.0,0,0,0,0,0,0.0
2.06534,1,1.0,1,1,1,1,1,1.0
2.06534,0,0.0,0,0,0,0,0,0.0
2.06592,1,1.0,1,1,1,1,1,1.0
2.06592,0,0.0,0,0,0,0,0,0.0
2.06637,1,1.0,1,1,1,1,1,1.0
2.06637,0,0.0,0,0,0,0,0,0.0
2.06682,1,1.0,1,1,1,1,1,1.0
2.06682,0,0.0,0,0,0,0,0,0.0
2.06741,1,1.0,1,1,1,1,1,1.0
2.06741,0,0.0,0,0,0,0,0,0.0
2.06764,1,1.0,1,1,1,1,1,1.0
2.06764,0,0.0,0,0,0,0,0,0.0
2.06816,1,1.0,1,1,1,1,1,1.0
2.06816,0,0.0,0,0,0,0,0,0.0
2.06863,1,1.0,1,1,1,1,1,1.0
2.06863,0,0.0,0,0,0,0,0,0.0
2.06924,1,1.0,1,1,1,1,1,1.0
2.06924,0,0.0,0,0,0,0,0,0.0
2.06954,1,1.0,1,1,1,1,1,1.0
2.06954,0,0.0,0,0,0,0,0,0.0
2.06961,1,1.0,1,1,1,1,1,1.0
2.06961,0,0.0,0,0,0,0,0,0.0
2.06966,1,1.0,1,1,1,1,1,1.0
2.06966,0,0.0,0,0,0,0,0,0.0
2.07017,1,1.0,1,1,1,1,1,1.0
2.07017,0,0.0,0,0,0,0,0,0.0
2.07018,1,1.0,1,1,1,1,1,1.0
2.07018,0,0.0,0,0,0,0,0,0.0
2.0714,1,1.0,1,1,1,1,1,1.0
2.0714,0,0.0,0,0,0,0,0,0.0
2.0716,1,1.0,1,1,1,1,1,1.0
2.0716,0,0.0,0,0,0,0,0,0.0
2.0716,1,1.0,1,1,1,1,1,1.0
2.0716,0,0.0,0,0,0,0,0,0.0
2.0716,1,1.0,1,1,1,1,1,1.0
2.0716,0,0.0,0,0,0,0,0,0.0
2.0716,1,1.0,1,1,1,1,1,1.0
2.0716,0,0.0,0,0,0,0,0,0.0
2.0716,1,1.0,1,1,1,1,1,1.0
2.0716,0,0.0,0,0,0,0,0,0.0
2.0716,1,1.0,1,1,1,1,1,1.0
2.0716,0,0.0,0,0,0,0,0,0.0
2.0716,1,1.0,1,1,1,1,1,1.0
2.0716,0,0.0,0,0,0,0,0,0.0
2.0716,1,1.0,1,1,1,1,1,1.0
2.0716,0,0.0,0,0,0,0,0,0.0
2.0716,1,1.0,1,1,1,1,1,1.0
2.0716,0,0.0,0,0,0,0,0,0.0
2.0716,1,1.0,1,1,1,1,1,1.0
2.0716,0,0.0,0,0,0,0,0,0.0
2.0716,1,1.0,1,1,1,1,1,1.0
2.0716,0,0.0,0,0,0,0,0,0.0
2.0716,1,1.0,1,1,1,1,1,1.0
2.0716,0,0.0,0,0,0,0,0,0.0
2.0716,1,1.0,1,1,1,1,1,1.0
2.0716,0,0.0,0,0,0,0,0,0.0
2.07192,1,1.0,1,1,1,1,1,1.0
2.07192,0,0.0,0,0,0,0,0,0.0
2.07217,1,1.0,1,1,1,1,1,1.0
2.07217,0,0.0,0,0,0,0,0,0.0
2.07227,1,1.0,1,1,1,1,1,1.0
2.07227,0,0.0,0,0,0,0,0,0.0
2.07262,1,1.0,1,1,1,1,1,1.0
2.07262,0,0.0,0,0,0,0,0,0.0
2.07277,1,1.0,1,1,1,1,1,1.0
2.07279,0,0.0,0,0,0,0,0,0.0
2.07279,1,1.0,1,1,1,1,1,1.0
2.07308,0,0.0,0,0,0,0,0,0.0
2.07308,1,1.0,1,1,1,1,1,1.0
2.07379,0,0.0,0,0,0,0,0,0.0
2.07379,1,1.0,1,1,1,1,1,1.0
