Simulation Time,Red_plr,Pie_plr,CoDel_plr,FqCoDel_plr,Cobalt_plr,dAQM9_plr,dAQM10_plr,dAQM11_plr
15.7,0.331745,1.00198,1.12951,0.396019,1.13292,0.206794,0.538753,0.899216
15.8,0.33415,1.00254,1.12994,0.395814,1.13058,0.208053,0.53889,0.899596
15.9,0.336545,1.00308,1.12933,0.396135,1.13067,0.208974,0.539109,0.900711
16.0,0.384078,1.00482,1.13056,0.428047,1.1292,0.242872,0.552894,0.907405
16.1,0.386433,1.00556,1.13099,0.427452,1.12768,0.243567,0.55278,0.907856
16.2,0.388641,1.00608,1.13193,0.426801,1.1264,0.244798,0.552953,0.908088
16.3,0.391469,1.00638,1.13289,0.425438,1.12493,0.246376,0.553325,0.90918
16.4,0.393329,1.0072,1.13116,0.424076,1.12377,0.247595,0.553627,0.910604
16.5,0.395236,1.00801,1.13255,0.423162,1.12208,0.249228,0.554504,0.911882
16.6,0.397155,1.00845,1.1332,0.422714,1.1218,0.250379,0.554506,0.912413
16.7,0.399323,1.00813,1.13241,0.422001,1.12011,0.251647,0.554448,0.912478
16.8,0.401729,1.00775,1.13025,0.421122,1.11846,0.25285,0.554921,0.913156
16.9,0.403505,1.00786,1.12987,0.420552,1.11672,0.25392,0.555678,0.91479
17.0,0.450388,1.0073,1.12939,0.453042,1.11536,0.306478,0.583047,0.922928
17.1,0.452425,1.00651,1.12868,0.451911,1.1135,0.307703,0.583195,0.923961
17.2,0.454427,1.00587,1.12826,0.45113,1.1137,0.308968,0.582926,0.924907
17.3,0.45614,1.00589,1.12746,0.450231,1.11221,0.309659,0.582488,0.925587
17.4,0.457584,1.00568,1.12638,0.448805,1.11127,0.310333,0.582222,0.927945
17.5,0.459672,1.00587,1.12482,0.448222,1.10843,0.311537,0.582251,0.929414
17.6,0.461331,1.00615,1.12531,0.447799,1.10776,0.31282,0.582226,0.930527
17.7,0.463732,1.00703,1.12655,0.447159,1.10628,0.313895,0.583022,0.930926
17.8,0.465815,1.0083,1.1281,0.446706,1.10411,0.315411,0.583168,0.930081
17.9,0.46763,1.00923,1.12907,0.446386,1.10141,0.316548,0.583281,0.930502
18.0,0.511823,1.01038,1.1292,0.47247,1.10061,0.368918,0.614422,0.938996
18.1,0.521229,1.01096,1.12953,0.471689,1.1002,0.369516,0.615079,0.942545
18.2,0.525866,1.01183,1.12547,0.469593,1.09912,0.370429,0.615021,0.943423
18.3,0.530362,1.01232,1.12631,0.468547,1.09822,0.371763,0.615743,0.943893
18.4,0.534462,1.01296,1.12599,0.467459,1.0972,0.372601,0.616033,0.943121
18.5,0.536442,1.01324,1.12582,0.466786,1.09557,0.37374,0.615699,0.943561
18.6,0.538193,1.01366,1.12835,0.466138,1.09427,0.374529,0.615246,0.943635
18.7,0.54025,1.01369,1.12726,0.463839,1.09366,0.375305,0.615322,0.944385
