Simulation Time,Red_sj,Pie_sj,CoDel_sj,FqCoDel_sj,Cobalt_sj,dAQM9_sj,dAQM10_sj,dAQM11_sj
2.68165,0,0.0,0,0,0,0,0,0
2.68172,0,0.0,0,0,0,0,0,0
2.68197,0,0.0,0,0,0,0,0,0
2.68228,0,0.0,0,0,0,0,0,0
2.68228,0,0.0,0,0,0,0,0,0
2.68228,0,0.0,0,0,0,0,0,0
2.68229,0,0.0,0,0,0,0,0,0
2.6823,0,0.0,0,0,0,0,0,0
2.68233,0,0.0,0,0,0,0,0,0
2.68312,0,0.0,0,0,0,0,0,0
2.68312,0,0.0,0,0,0,0,0,0
2.68332,0,0.0,0,0,0,0,0,0
2.68342,0,0.0,0,0,0,0,0,0
2.68467,0,0.0,0,0,0,0,0,0
2.68545,0,0.0,0,0,0,0,0,0
2.68571,0,0.0,0,0,0,0,0,0
2.68627,0,0.0,0,0,0,0,0,0
2.68671,0,0.0,0,0,0,0,0,0
2.68673,0,0.0,0,0,0,0,0,0
2.68753,0,0.0,0,0,0,0,0,0
2.68889,0,0.0,0,0,0,0,0,0
2.68995,0,0.0,0,0,0,0,0,0
2.69056,0,0.0,0,0,0,0,0,0
2.69061,0,0.0,0,0,0,0,0,0
2.69071,0,0.0,0,0,0,0,0,0
2.69076,0,0.0,0,0,0,0,0,0
2.69105,0,0.0,0,0,0,0,0,0
2.69124,0,0.0,0,0,0,0,0,0
2.69253,0,0.0,0,0,0,0,0,0
2.69295,0,0.0,0,0,0,0,0,0
2.69316,0,0.0,0,0,0,0,0,0
2.69339,0,0.0,0,0,0,0,0,0
2.69367,0,0.0,0,0,0,0,0,0
2.69379,0,0.0,0,0,0,0,0,0
2.69424,0,0.0,0,0,0,0,0,0
2.69432,0,0.0,0,0,0,0,0,0
2.69451,0,0.0,0,0,0,0,0,0
2.69464,0,0.0,0,0,0,0,0,0
2.6948,0,0.0,0,0,0,0,0,0
2.69498,0,0.0,0,0,0,0,0,0
2.69562,0,0.0,0,0,0,0,0,0
2.69649,0,0.0,0,0,0,0,0,0
2.69714,0,0.0,0,0,0,0,0,0
2.69768,0,0.0,0,0,0,0,0,0
2.69864,0,0.0,0,0,0,0,0,0
2.69887,0,0.0,0,0,0,0,0,0
2.69914,0,0.0,0,0,0,0,0,0
2.69941,0,0.0,0,0,0,0,0,0
2.70012,0,0.0,0,0,0,0,0,0
2.70012,0,0.0,0,0,0,0,0,0
2.70095,0,0.0,0,0,0,0,0,0
2.70159,0,0.0,0,0,0,0,0,0
2.70163,0,0.0,0,0,0,0,0,0
2.70172,0,0.0,0,0,0,0,0,0
2.70197,0,0.0,0,0,0,0,0,0
2.70217,0,0.0,0,0,0,0,0,0
2.70229,0,0.0,0,0,0,0,0,0
2.70233,0,0.0,0,0,0,0,0,0
2.7029,0,0.0,0,0,0,0,0,0
2.70303,0,0.0,0,0,0,0,0,0
2.70312,0,0.0,0,0,0,0,0,0
2.70331,0,0.0,0,0,0,0,0,0
2.70476,0,0.0,0,0,0,0,0,0
2.70545,0,0.0,0,0,0,0,0,0
2.70571,0,0.0,0,0,0,0,0,0
2.70627,0,0.0,0,0,0,0,0,0
2.70663,0,0.0,0,0,0,0,0,0
2.70673,0,0.0,0,0,0,0,0,0
2.70715,0,0.0,0,0,0,0,0,0
2.70721,0,0.0,0,0,0,0,0,0
2.70724,0,0.0,0,0,0,0,0,0
2.70753,0,0.0,0,0,0,0,0,0
2.70829,0,0.0,0,0,0,0,0,0
2.70889,0,0.0,0,0,0,0,0,0
2.71055,0,0.0,0,0,0,0,0,0
2.71071,0,0.0,0,0,0,0,0,0
2.71076,0,0.0,0,0,0,0,0,0
2.71105,0,0.0,0,0,0,0,0,0
2.71244,0,0.0,0,0,0,0,0,0
2.71253,0,0.0,0,0,0,0,0,0
2.71318,0,0.0,0,0,0,0,0,0
2.71339,0,0.0,0,0,0,0,0,0
2.71379,0,0.0,0,0,0,0,0,0
2.71395,0,0.0,0,0,0,0,0,0
2.71464,0,0.0,0,0,0,0,0,0
2.71562,0,0.0,0,0,0,0,0,0
2.71649,0,0.0,0,0,0,0,0,0
2.71711,0,0.0,0,0,0,0,0,0
2.71748,0,0.0,0,0,0,0,0,0
2.71775,0,0.0,0,0,0,0,0,0
2.71818,0,0.0,0,0,0,0,0,0
2.71838,0,0.0,0,0,0,0,0,0
2.71857,0,0.0,0,0,0,0,0,0
2.71874,0,0.0,0,0,0,0,0,0
2.71929,0,0.0,0,0,0,0,0,0
2.71941,0,0.0,0,0,0,0,0,0
2.71949,0,0.0,0,0,0,0,0,0
2.72012,0,0.0,0,0,0,0,0,0
2.72029,0,0.0,0,0,0,0,0,0
2.72172,0,0.0,0,0,0,0,0,0
2.72217,0,0.0,0,0,0,0,0,0
2.72229,0,0.0,0,0,0,0,0,0
2.72251,0,0.0,0,0,0,0,0,0
2.7229,0,0.0,0,0,0,0,0,0
2.72297,0,0.0,0,0,0,0,0,0
2.72385,0,0.0,0,0,0,0,0,0
