Simulation Time,Red_plr,Pie_plr,CoDel_plr,FqCoDel_plr,Cobalt_plr,dAQM9_plr,dAQM10_plr,dAQM11_plr
31.5,0.757101,1.10649,1.01882,0.759062,1.00825,0.854408,0.879078,0.999622
31.6,0.757522,1.10681,1.01808,0.75748,1.00731,0.854482,0.879265,0.999805
31.7,0.757779,1.1071,1.01833,0.755912,1.00636,0.854753,0.879396,0.999985
31.8,0.758034,1.10736,1.01885,0.754358,1.00505,0.855389,0.879316,0.999357
31.9,0.758252,1.10769,1.01856,0.752928,1.00412,0.85586,0.878869,0.998373
32.0,0.762292,1.10832,1.01753,0.751793,1.00333,0.861541,0.888473,1.00006
32.1,0.762419,1.10814,1.01675,0.750611,1.00218,0.861731,0.888451,0.999275
32.2,0.762673,1.10807,1.01633,0.74946,1.00181,0.861851,0.888338,0.998812
32.3,0.763112,1.10794,1.01553,0.748058,1.00102,0.862269,0.888118,0.99796
32.4,0.763445,1.10803,1.01494,0.74671,1.00049,0.862889,0.887862,0.996775
32.5,0.764041,1.10804,1.01423,0.745581,1.00016,0.862682,0.887827,0.996566
32.6,0.764164,1.10807,1.01406,0.744089,0.999827,0.863017,0.88778,0.995826
32.7,0.764556,1.10811,1.01367,0.742543,0.999277,0.863184,0.887598,0.995606
32.8,0.764844,1.10834,1.01337,0.740837,0.99854,0.863783,0.887323,0.994595
32.9,0.765152,1.10856,1.01332,0.739737,0.997752,0.863776,0.887063,0.994033
33.0,0.768908,1.10883,1.01323,0.738694,0.997461,0.86693,0.893421,0.99559
33.1,0.76919,1.10913,1.01295,0.737766,0.99679,0.867441,0.893402,0.994863
33.2,0.769617,1.1094,1.01202,0.736797,0.996065,0.867626,0.893235,0.994144
33.3,0.769965,1.10966,1.01181,0.736625,0.995604,0.867439,0.892834,0.99353
33.4,0.770162,1.10991,1.01199,0.735403,0.994848,0.866903,0.892626,0.992957
33.5,0.770253,1.11018,1.01151,0.734279,0.994451,0.866445,0.891891,0.991835
33.6,0.770263,1.1105,1.01121,0.732824,0.99361,0.866253,0.891476,0.99123
33.7,0.770308,1.11082,1.01114,0.73158,0.993327,0.865505,0.891112,0.990576
33.8,0.770643,1.11104,1.0114,0.730573,0.993207,0.864376,0.890741,0.989374
33.9,0.771137,1.11119,1.01124,0.729263,0.992184,0.860671,0.890303,0.988773
34.0,0.774485,1.1115,1.01104,0.728137,0.991147,0.857744,0.895897,0.989155
34.1,0.774765,1.11135,1.01095,0.727125,0.99073,0.859138,0.895599,0.988744
34.2,0.775078,1.11124,1.01066,0.726095,0.990524,0.860537,0.895147,0.988116
34.3,0.774959,1.11088,1.01072,0.724894,0.990019,0.861379,0.89469,0.987274
34.4,0.775067,1.11079,1.01064,0.723717,0.989221,0.858401,0.894355,0.986719
34.5,0.775332,1.1108,1.01009,0.722438,0.988574,0.859201,0.893835,0.986455
34.6,0.775616,1.11074,1.01014,0.723314,0.988223,0.857784,0.891164,0.986252
34.7,0.775892,1.11069,1.00964,0.722327,0.987132,0.857586,0.891323,0.985617
34.8,0.776121,1.11077,1.0095,0.721152,0.98658,0.857103,0.890137,0.984796
34.9,0.776095,1.11095,1.0086,0.721257,0.986107,0.856487,0.888905,0.984113
35.0,0.779454,1.11118,1.00826,0.720073,0.985246,0.857339,0.89453,0.985171
35.1,0.779993,1.11145,1.0082,0.718803,0.984973,0.856481,0.894031,0.984859
35.2,0.780511,1.11172,1.00752,0.71766,0.984573,0.855421,0.893702,0.984473
35.3,0.780732,1.11196,1.00722,0.716441,0.983953,0.854321,0.893439,0.983732
35.4,0.780919,1.11221,1.00684,0.71554,0.98356,0.853473,0.893209,0.983063
35.5,0.781232,1.11255,1.00654,0.714464,0.983357,0.852439,0.892898,0.982275
35.6,0.781611,1.11278,1.00603,0.713526,0.982604,0.851457,0.892824,0.981876
35.7,0.781836,1.11305,1.0059,0.712666,0.981615,0.850677,0.89255,0.981586
35.8,0.781825,1.11335,1.00582,0.711034,0.981371,0.849838,0.892521,0.981427
35.9,0.782156,1.11382,1.00573,0.710215,0.980907,0.849066,0.892239,0.981183
36.0,0.78543,1.11413,1.00616,0.709181,0.980506,0.850792,0.89781,0.981355
36.1,0.785619,1.11438,1.00609,0.708249,0.979958,0.850082,0.897791,0.980401
36.2,0.785702,1.11467,1.00618,0.707421,0.979055,0.849293,0.897736,0.979851
36.3,0.785996,1.11493,1.00644,0.706644,0.979233,0.848748,0.897676,0.979897
36.4,0.786307,1.11526,1.00681,0.705678,0.978707,0.848029,0.897746,0.9798
36.5,0.786412,1.11539,1.00662,0.704644,0.978197,0.847311,0.897822,0.979314
36.6,0.786554,1.11521,1.00687,0.703403,0.97777,0.846661,0.897861,0.978547
36.7,0.786623,1.11503,1.007,0.702288,0.977528,0.845965,0.897793,0.977962
36.8,0.786907,1.11514,1.00711,0.70121,0.976802,0.845311,0.897927,0.977722
36.9,0.787242,1.1154,1.00675,0.700242,0.976355,0.844596,0.897969,0.97738
37.0,0.79048,1.11552,1.00671,0.699455,0.976241,0.84664,0.903409,0.97846
37.1,0.790239,1.11565,1.00622,0.69865,0.975546,0.845948,0.903344,0.977971
37.2,0.790712,1.11571,1.00598,0.697758,0.975137,0.845139,0.903414,0.977314
37.3,0.790957,1.116,1.00562,0.696726,0.974549,0.844567,0.903487,0.976548
37.4,0.791144,1.11617,1.00595,0.695735,0.974426,0.844069,0.903628,0.975957
37.5,0.791031,1.11641,1.00549,0.694842,0.973221,0.843434,0.903519,0.975306
37.6,0.791116,1.11665,1.0051,0.693973,0.973274,0.841707,0.903648,0.974756
37.7,0.791356,1.11689,1.00499,0.693141,0.973044,0.838389,0.902935,0.9743
37.8,0.791648,1.11713,1.00383,0.692503,0.972464,0.836806,0.901323,0.974112
37.9,0.792155,1.11734,1.00295,0.691748,0.972121,0.836008,0.900875,0.973844
38.0,0.79523,1.11762,1.00214,0.690999,0.971538,0.838269,0.907804,0.974445
38.1,0.795518,1.11789,1.00193,0.690165,0.970669,0.837637,0.908022,0.973361
38.2,0.79553,1.11806,1.00152,0.689145,0.970584,0.837186,0.908022,0.973215
38.3,0.795524,1.11821,1.00129,0.688135,0.970073,0.836634,0.90793,0.972725
38.4,0.795737,1.11831,1.00156,0.687057,0.969887,0.83612,0.907968,0.972154
38.5,0.796016,1.11838,1.00163,0.685947,0.969515,0.835639,0.907969,0.971613
38.6,0.796105,1.1183,1.00119,0.686056,0.96948,0.835138,0.907902,0.970978
38.7,0.796144,1.11835,1.00047,0.685366,0.969145,0.834674,0.907743,0.970037
38.8,0.796389,1.11819,0.999675,0.684532,0.968737,0.83438,0.907827,0.969345
38.9,0.796427,1.1178,0.999036,0.683878,0.968565,0.833992,0.907748,0.968579
39.0,0.799016,1.11744,0.998868,0.68315,0.968119,0.836702,0.912609,0.968989
39.1,0.799186,1.11722,0.998823,0.68219,0.968086,0.836332,0.912539,0.968531
39.2,0.799443,1.11712,0.998262,0.681803,0.968035,0.836146,0.912321,0.967309
39.3,0.799777,1.11709,0.9978,0.68099,0.967234,0.835827,0.912169,0.966512
39.4,0.800053,1.1171,0.997619,0.679939,0.966725,0.835637,0.91217,0.965885
39.5,0.800486,1.117,0.996978,0.678924,0.966376,0.835454,0.912112,0.965235
39.6,0.800472,1.11708,0.996075,0.677908,0.965837,0.835317,0.912216,0.964569
39.7,0.800746,1.11719,0.995864,0.677241,0.965553,0.831068,0.91226,0.963924
39.8,0.800972,1.11734,0.995875,0.676465,0.965285,0.824922,0.912286,0.963096
39.9,0.801209,1.11759,0.995237,0.675684,0.965169,0.823804,0.912106,0.962312
40.0,0.803699,1.11807,0.994707,0.674995,0.965093,0.825125,0.917946,0.962728
40.1,0.803498,1.11849,0.994199,0.673946,0.964735,0.824665,0.918017,0.962109
40.2,0.80364,1.11876,0.993664,0.672719,0.964604,0.824473,0.917988,0.96162
40.3,0.803753,1.11897,0.993307,0.672037,0.964122,0.824387,0.917995,0.960454
40.4,0.803776,1.11916,0.993468,0.671219,0.964029,0.824443,0.917999,0.959371
40.5,0.803969,1.11953,0.992773,0.670638,0.963841,0.824563,0.918079,0.957903
40.6,0.804007,1.11978,0.992145,0.670346,0.963459,0.824616,0.917983,0.95668
40.7,0.804356,1.12014,0.991444,0.669493,0.962924,0.824529,0.917883,0.955252
40.8,0.804651,1.12045,0.991244,0.668704,0.963096,0.824454,0.917638,0.95476
40.9,0.805024,1.12064,0.990849,0.668017,0.962768,0.824406,0.917625,0.954273
41.0,0.807931,1.12099,0.990665,0.667289,0.962371,0.826305,0.923112,0.954037
41.1,0.808103,1.12089,0.990597,0.66642,0.961726,0.826267,0.922994,0.953363
41.2,0.808161,1.12078,0.989826,0.66555,0.96176,0.826307,0.922808,0.952358
41.3,0.808391,1.12059,0.989518,0.664838,0.961339,0.826309,0.922705,0.951253
41.4,0.808549,1.12087,0.989475,0.664168,0.960491,0.826312,0.922775,0.94968
41.5,0.808617,1.12089,0.989084,0.663431,0.960145,0.82614,0.922633,0.94882
41.6,0.80889,1.12092,0.988851,0.66277,0.959682,0.826182,0.922604,0.947807
41.7,0.809029,1.12103,0.98851,0.66227,0.95977,0.826128,0.922264,0.946905
41.8,0.809389,1.12116,0.988482,0.661482,0.959523,0.82617,0.922077,0.945948
41.9,0.809305,1.12135,0.98851,0.660609,0.959164,0.826173,0.921735,0.944698
42.0,0.811807,1.12145,0.988313,0.659948,0.959166,0.828355,0.926719,0.943755
42.1,0.81209,1.1216,0.988134,0.659067,0.958869,0.828355,0.926654,0.942238
42.2,0.812042,1.12176,0.987787,0.658127,0.958694,0.828359,0.926535,0.940999
42.3,0.812167,1.12141,0.987798,0.657185,0.958618,0.828453,0.926474,0.939608
42.4,0.81232,1.12117,0.987087,0.656231,0.95822,0.828494,0.926713,0.938582
42.5,0.81212,1.12099,0.986181,0.655529,0.958189,0.828494,0.926637,0.937435
42.6,0.812343,1.12084,0.985633,0.655,0.957698,0.828514,0.926373,0.936578
42.7,0.8125,1.12072,0.985375,0.654599,0.957269,0.828435,0.926264,0.935411
42.8,0.81269,1.12063,0.984464,0.65405,0.956985,0.828458,0.925567,0.934253
42.9,0.812678,1.1206,0.984031,0.653467,0.956557,0.828556,0.925193,0.933474
43.0,0.815055,1.12113,0.98316,0.652879,0.956571,0.831689,0.928797,0.933335
43.1,0.815081,1.12114,0.982637,0.652215,0.956104,0.831681,0.928493,0.932631
43.2,0.815375,1.12124,0.982361,0.65146,0.955858,0.831701,0.927859,0.9314
43.3,0.815395,1.12106,0.982103,0.650476,0.955429,0.83167,0.927723,0.929958
43.4,0.815608,1.12079,0.981834,0.649421,0.955389,0.831654,0.927858,0.928838
43.5,0.815741,1.12058,0.981489,0.648677,0.955188,0.831698,0.927657,0.927707
43.6,0.816001,1.12041,0.981343,0.648029,0.954744,0.831699,0.927419,0.926577
43.7,0.816073,1.12029,0.980883,0.647365,0.954688,0.831621,0.92744,0.925621
43.8,0.816396,1.1203,0.980347,0.646828,0.954485,0.831478,0.927397,0.924475
43.9,0.816401,1.1203,0.979833,0.64607,0.954015,0.831491,0.927346,0.923176
44.0,0.818593,1.12032,0.97939,0.64561,0.954298,0.839276,0.931344,0.922223
44.1,0.818839,1.12039,0.979224,0.644898,0.953906,0.839274,0.931398,0.921052
44.2,0.819139,1.12046,0.979308,0.644226,0.953804,0.83924,0.93148,0.919564
44.3,0.81927,1.12055,0.978897,0.643548,0.953389,0.839216,0.931645,0.918057
44.4,0.819356,1.12062,0.97843,0.642793,0.953333,0.839046,0.93108,0.917286
44.5,0.819417,1.12063,0.977993,0.642108,0.952966,0.839045,0.931109,0.916881
44.6,0.819326,1.12072,0.977593,0.641451,0.952709,0.839087,0.930932,0.916193
44.7,0.819476,1.12069,0.97759,0.640794,0.95209,0.838874,0.929822,0.915364
44.8,0.819261,1.12028,0.976838,0.64022,0.95189,0.838699,0.929407,0.914845
44.9,0.819158,1.1203,0.976429,0.639552,0.951972,0.838388,0.929223,0.913975
45.0,0.821819,1.12034,0.975804,0.639113,0.951857,0.848252,0.934265,0.913178
45.1,0.821532,1.11995,0.975382,0.638404,0.951374,0.847897,0.932404,0.912317
45.2,0.821424,1.12015,0.9752,0.637734,0.950887,0.847205,0.932005,0.910635
45.3,0.822384,1.12023,0.974806,0.636991,0.950651,0.846644,0.931579,0.909228
45.4,0.82243,1.1202,0.974212,0.636296,0.950188,0.845939,0.931164,0.90845
45.5,0.822504,1.12028,0.974077,0.635687,0.949657,0.845318,0.930548,0.907934
45.6,0.822612,1.12041,0.9734,0.635039,0.949697,0.844369,0.93034,0.90681
45.7,0.822314,1.12054,0.973138,0.634313,0.949871,0.843444,0.929879,0.906112
45.8,0.822287,1.12061,0.972961,0.633817,0.949758,0.842364,0.929475,0.905557
45.9,0.822466,1.12068,0.972458,0.633075,0.949428,0.841444,0.928759,0.905019
46.0,0.824027,1.12075,0.971849,0.632643,0.949763,0.84621,0.929864,0.90416
46.1,0.82391,1.12086,0.971765,0.632,0.949451,0.845208,0.929413,0.903184
46.2,0.823748,1.12093,0.971139,0.63127,0.949411,0.844303,0.928806,0.902199
46.3,0.823313,1.12094,0.971008,0.630505,0.948947,0.843487,0.92771,0.902196
46.4,0.823063,1.12078,0.970698,0.629671,0.948561,0.842894,0.92642,0.90211
46.5,0.822773,1.1203,0.970692,0.629005,0.948386,0.841699,0.926175,0.901913
46.6,0.822503,1.11965,0.970338,0.628286,0.948078,0.840775,0.925384,0.901725
46.7,0.822076,1.11926,0.969976,0.62776,0.947464,0.840043,0.924282,0.90116
46.8,0.82177,1.11875,0.969408,0.627026,0.947346,0.839319,0.923611,0.900124
46.9,0.821524,1.1179,0.968992,0.626482,0.947144,0.838321,0.923446,0.899328
47.0,0.823456,1.11712,0.96858,0.626058,0.947016,0.841131,0.923378,0.899129
47.1,0.823061,1.11645,0.968033,0.625694,0.946786,0.840199,0.923031,0.898509
47.2,0.822505,1.11592,0.968084,0.625363,0.946639,0.839193,0.922517,0.898035
47.3,0.822359,1.11554,0.968032,0.625004,0.946726,0.838304,0.922281,0.897218
47.4,0.821938,1.11532,0.96787,0.624562,0.946476,0.837179,0.921673,0.896023
47.5,0.821873,1.11521,0.967374,0.624039,0.946608,0.836307,0.920845,0.89516
47.6,0.821596,1.11503,0.96675,0.623335,0.946392,0.8353,0.920389,0.89454
47.7,0.821065,1.11497,0.966277,0.622485,0.946201,0.834052,0.920222,0.8938
47.8,0.820735,1.11484,0.965997,0.621676,0.946337,0.833081,0.918977,0.893238
47.9,0.820476,1.11488,0.965798,0.621118,0.946658,0.832143,0.91824,0.892782
48.0,0.821807,1.11504,0.965402,0.62051,0.946511,0.837922,0.919741,0.892608
48.1,0.821556,1.1151,0.965045,0.619736,0.946191,0.836857,0.918747,0.892365
48.2,0.821155,1.11505,0.964747,0.619073,0.94582,0.835534,0.918396,0.891891
48.3,0.820914,1.11505,0.96483,0.618487,0.945717,0.834381,0.91779,0.89139
48.4,0.820789,1.11511,0.964375,0.618005,0.945326,0.832797,0.917757,0.890855
48.5,0.820367,1.11484,0.964131,0.617518,0.94523,0.831924,0.917055,0.890405
48.6,0.820165,1.11473,0.963958,0.616944,0.945101,0.831043,0.916592,0.889595
48.7,0.819898,1.11451,0.964227,0.616631,0.944486,0.830039,0.916172,0.889309
48.8,0.8196,1.11438,0.963693,0.616147,0.944187,0.82855,0.915523,0.888589
48.9,0.819315,1.11428,0.963305,0.615442,0.94433,0.826587,0.915049,0.88805
49.0,0.821224,1.11402,0.963008,0.614916,0.944169,0.827802,0.915127,0.887633
49.1,0.820914,1.11355,0.962483,0.614163,0.94442,0.825307,0.914881,0.887208
49.2,0.820745,1.1129,0.962342,0.613505,0.944591,0.822882,0.914589,0.886845
49.3,0.820509,1.11237,0.961991,0.612954,0.944685,0.82046,0.914009,0.886293
49.4,0.820251,1.11172,0.961507,0.612443,0.94455,0.818487,0.913263,0.885704
49.5,0.81897,1.11124,0.961247,0.61177,0.944331,0.816893,0.913018,0.885262
49.6,0.818749,1.11088,0.960957,0.611211,0.94412,0.815186,0.913124,0.884806
49.7,0.817567,1.1106,0.960807,0.61079,0.943937,0.814178,0.912463,0.884355
49.8,0.817023,1.11004,0.960457,0.610202,0.943972,0.813019,0.912365,0.883702
49.9,0.816649,1.10959,0.959743,0.609642,0.94393,0.811934,0.911398,0.882946
50.0,0.81776,1.10943,0.959381,0.608972,0.943556,0.818451,0.911025,0.882076
50.1,0.81764,1.10935,0.958601,0.608472,0.942935,0.817589,0.910927,0.881615
50.2,0.817384,1.10935,0.958176,0.607775,0.942858,0.816333,0.910689,0.881102
50.3,0.817195,1.10903,0.957656,0.607196,0.942355,0.815135,0.909962,0.881251
50.4,0.81689,1.10869,0.95715,0.606577,0.94244,0.81433,0.908741,0.881196
50.5,0.816602,1.10819,0.95731,0.606171,0.942127,0.813647,0.908493,0.881269
50.6,0.816277,1.10735,0.957173,0.605623,0.941961,0.81304,0.908142,0.880849
50.7,0.816013,1.10687,0.956859,0.605195,0.941782,0.812242,0.907874,0.879978
50.8,0.815739,1.10622,0.956829,0.604788,0.94204,0.811716,0.906532,0.878927
50.9,0.815546,1.1056,0.956421,0.604132,0.941808,0.811253,0.906091,0.878217
51.0,0.817012,1.10487,0.956111,0.603489,0.941818,0.812616,0.905639,0.877991
51.1,0.816694,1.10424,0.955929,0.602757,0.941792,0.811422,0.905385,0.877367
51.2,0.816404,1.10365,0.95568,0.602026,0.941941,0.811039,0.905021,0.876858
51.3,0.816112,1.10317,0.955399,0.601378,0.941767,0.810799,0.904736,0.876083
51.4,0.815747,1.10264,0.955823,0.60076,0.941897,0.810476,0.904627,0.875951
51.5,0.815474,1.10231,0.955723,0.60041,0.94147,0.810294,0.904345,0.875531
51.6,0.815193,1.10218,0.956019,0.599881,0.941367,0.809855,0.90425,0.87492
51.7,0.814887,1.10205,0.955793,0.599174,0.941013,0.80834,0.903886,0.874117
51.8,0.814619,1.10211,0.955508,0.598581,0.940331,0.80749,0.903505,0.873823
51.9,0.814396,1.10183,0.955001,0.598242,0.939872,0.806813,0.903319,0.872988
52.0,0.815355,1.1015,0.955316,0.597861,0.939796,0.806252,0.901374,0.872816
52.1,0.8151,1.10083,0.954469,0.597404,0.939669,0.805774,0.900962,0.87258
52.2,0.814796,1.0999,0.954078,0.597044,0.939613,0.805161,0.899832,0.872168
52.3,0.814569,1.09919,0.954041,0.596573,0.939468,0.804275,0.900219,0.872021
52.4,0.814298,1.09843,0.95356,0.595977,0.939216,0.803903,0.89971,0.871823
52.5,0.814071,1.09787,0.953445,0.595312,0.939261,0.803578,0.899229,0.871294
52.6,0.813828,1.09743,0.953028,0.594836,0.939094,0.802378,0.899152,0.870725
52.7,0.813537,1.09669,0.952611,0.594072,0.938586,0.801801,0.89886,0.869893
52.8,0.813246,1.09581,0.952052,0.593398,0.938935,0.80049,0.898092,0.869091
52.9,0.813018,1.09506,0.951695,0.592968,0.938655,0.799548,0.897846,0.868477
53.0,0.814578,1.09423,0.951773,0.59244,0.939072,0.798213,0.900061,0.868105
53.1,0.814268,1.09331,0.951691,0.59184,0.939035,0.797444,0.899556,0.867457
53.2,0.813966,1.09232,0.95152,0.591365,0.938964,0.79671,0.89931,0.867258
53.3,0.813623,1.09144,0.951509,0.591134,0.93897,0.795659,0.898977,0.867189
53.4,0.81339,1.08995,0.951352,0.590727,0.938704,0.794984,0.898716,0.866878
53.5,0.813161,1.08911,0.95115,0.590122,0.938627,0.793034,0.898475,0.866379
53.6,0.812924,1.08857,0.951144,0.58955,0.938435,0.791966,0.898124,0.866346
53.7,0.812669,1.08786,0.951129,0.588784,0.938202,0.790577,0.89779,0.866255
53.8,0.812348,1.0874,0.950614,0.588386,0.938067,0.789127,0.897328,0.865951
53.9,0.812053,1.08663,0.950681,0.587741,0.937645,0.788203,0.896973,0.865794
54.0,0.812961,1.08544,0.950588,0.587239,0.937619,0.7879,0.897172,0.865542
54.1,0.812783,1.08468,0.950101,0.586779,0.937358,0.787896,0.896919,0.865333
54.2,0.812458,1.08423,0.949668,0.586275,0.937064,0.78829,0.896669,0.864608
54.3,0.812156,1.08332,0.949284,0.585956,0.937166,0.788509,0.896529,0.863824
54.4,0.811809,1.08279,0.949404,0.585552,0.93687,0.788876,0.895898,0.86287
54.5,0.81152,1.08192,0.949721,0.585279,0.936847,0.788323,0.895414,0.862183
54.6,0.811216,1.08127,0.950022,0.584889,0.93654,0.788512,0.894828,0.861485
54.7,0.810953,1.08046,0.949858,0.584418,0.936535,0.78865,0.894434,0.860842
54.8,0.810665,1.0799,0.949776,0.584114,0.93651,0.788994,0.89421,0.860717
54.9,0.810358,1.07904,0.949267,0.583667,0.936406,0.789124,0.893847,0.860712
55.0,0.812022,1.07822,0.949547,0.583057,0.936125,0.789598,0.894047,0.861083
55.1,0.811748,1.07776,0.94989,0.582633,0.936287,0.789824,0.893637,0.861094
55.2,0.81146,1.07708,0.949358,0.582025,0.936155,0.789937,0.893597,0.860758
55.3,0.811172,1.07649,0.949372,0.581446,0.935888,0.789944,0.893363,0.859938
55.4,0.810846,1.07549,0.948916,0.58097,0.935847,0.789362,0.893083,0.85977
55.5,0.810548,1.07499,0.948661,0.580547,0.935718,0.789289,0.892612,0.859674
55.6,0.810249,1.07447,0.948147,0.580152,0.935151,0.789315,0.892314,0.859777
55.7,0.80999,1.0738,0.948247,0.579831,0.934874,0.789267,0.891854,0.859645
55.8,0.809642,1.07326,0.947902,0.579309,0.934824,0.789543,0.891542,0.859086
55.9,0.809412,1.07253,0.947922,0.578747,0.934519,0.789308,0.891269,0.858583
56.0,0.810982,1.07182,0.947712,0.578193,0.934338,0.790729,0.892789,0.858485
56.1,0.810809,1.07129,0.947032,0.577829,0.934484,0.790654,0.892296,0.857947
56.2,0.810531,1.0705,0.946579,0.57739,0.934238,0.790377,0.891916,0.857195
56.3,0.81028,1.06964,0.946543,0.576829,0.934,0.790367,0.891551,0.856816
56.4,0.809979,1.06916,0.946395,0.576428,0.934373,0.790373,0.891301,0.856784
56.5,0.809675,1.0686,0.946189,0.576007,0.93397,0.789987,0.890917,0.85723
56.6,0.809397,1.06806,0.945863,0.575613,0.934313,0.789633,0.890466,0.857558
56.7,0.809068,1.0674,0.945709,0.575326,0.934255,0.789761,0.890287,0.857428
56.8,0.808694,1.06652,0.945903,0.574907,0.934376,0.789647,0.889699,0.857169
56.9,0.808351,1.06577,0.945567,0.574268,0.934201,0.789258,0.889318,0.856764
57.0,0.812109,1.06504,0.945701,0.573942,0.934164,0.791561,0.891564,0.856322
57.1,0.811754,1.06438,0.945566,0.573524,0.933964,0.791325,0.891518,0.855602
57.2,0.811531,1.06356,0.945728,0.573103,0.934013,0.791003,0.891115,0.854682
57.3,0.811195,1.06281,0.94555,0.572842,0.933713,0.790816,0.890563,0.854515
57.4,0.810882,1.06239,0.945078,0.572481,0.933409,0.790441,0.889963,0.854416
57.5,0.810594,1.06195,0.944498,0.572051,0.932925,0.789965,0.889592,0.85433
57.6,0.810326,1.06148,0.944335,0.571436,0.932682,0.789832,0.889255,0.854738
57.7,0.810129,1.06098,0.944083,0.570892,0.932381,0.789803,0.888976,0.854956
57.8,0.809779,1.06047,0.944209,0.570523,0.932397,0.789628,0.888744,0.854529
57.9,0.809378,1.05966,0.944213,0.569776,0.932493,0.789452,0.888137,0.853959
58.0,0.81305,1.05907,0.94406,0.569123,0.932401,0.791899,0.891125,0.853621
58.1,0.812772,1.05871,0.944083,0.568759,0.932017,0.79151,0.890617,0.853478
58.2,0.812475,1.05767,0.944001,0.568349,0.932041,0.791345,0.890242,0.853422
58.3,0.812208,1.05717,0.943523,0.567868,0.931883,0.791187,0.889987,0.853313
58.4,0.811917,1.05637,0.943087,0.567495,0.93213,0.791009,0.889698,0.853039
58.5,0.811627,1.05552,0.942784,0.567135,0.932114,0.790879,0.88957,0.852266
58.6,0.811348,1.05498,0.942736,0.566705,0.931976,0.790664,0.889343,0.85164
58.7,0.811023,1.05458,0.942965,0.566126,0.931763,0.790398,0.889145,0.851023
58.8,0.810701,1.05408,0.942919,0.565704,0.931651,0.79011,0.888538,0.850615
58.9,0.810402,1.05363,0.942986,0.56526,0.930978,0.789902,0.888418,0.850618
59.0,0.812889,1.05309,0.942632,0.564867,0.930813,0.796907,0.889461,0.850686
59.1,0.812532,1.05275,0.942237,0.564368,0.930698,0.7963,0.889086,0.850414
59.2,0.812207,1.05209,0.942322,0.563863,0.930087,0.796076,0.88878,0.849918
59.3,0.811863,1.05163,0.942324,0.563564,0.929797,0.795554,0.888058,0.849762
59.4,0.811593,1.0512,0.942757,0.563246,0.92999,0.795184,0.887288,0.849482
59.5,0.811243,1.05049,0.942427,0.562911,0.929849,0.794939,0.886644,0.849059
59.6,0.810839,1.04968,0.941932,0.562543,0.929978,0.794341,0.885961,0.848633
59.7,0.810515,1.04922,0.941701,0.562158,0.92982,0.794029,0.885334,0.848161
59.8,0.810133,1.04876,0.941665,0.561691,0.930033,0.79369,0.884926,0.848237
59.9,0.809885,1.04777,0.941607,0.561327,0.929923,0.793352,0.884469,0.848042
60.0,0.813619,1.0474,0.94145,0.560981,0.929787,0.797629,0.886167,0.847954
60.1,0.813286,1.04707,0.941661,0.560491,0.929819,0.797415,0.885406,0.847667
60.2,0.812988,1.04659,0.941238,0.559796,0.929723,0.796834,0.885107,0.847263
60.3,0.812567,1.0461,0.940817,0.559359,0.929868,0.7963,0.884621,0.846889
60.4,0.812201,1.04579,0.940388,0.559104,0.929943,0.795892,0.883966,0.846536
60.5,0.811842,1.04522,0.93991,0.558417,0.92976,0.795524,0.883105,0.846823
60.6,0.811481,1.04481,0.939736,0.558096,0.929334,0.79494,0.882355,0.846902
60.7,0.811108,1.04445,0.939797,0.55756,0.929292,0.794471,0.881694,0.847403
60.8,0.810762,1.04363,0.939934,0.557151,0.929304,0.793985,0.881171,0.847283
60.9,0.810456,1.04311,0.940189,0.556795,0.929152,0.793573,0.880718,0.847022
