Simulation Time,Red_ql,Pie_ql,CoDel_ql,FqCoDel_ql,Cobalt_ql,dAQM9_ql,dAQM10_ql,dAQM11_ql
5.44927,0,0,0,0,0,0,0,0
5.45138,1,1,1,1,1,1,1,1
5.45138,0,0,0,0,0,0,0,0
5.45573,1,1,1,1,1,1,1,1
5.45573,0,0,0,0,0,0,0,0
5.456,1,1,1,1,1,1,1,1
5.456,0,0,0,0,0,0,0,0
5.45674,1,1,1,1,1,1,1,1
5.45674,0,0,0,0,0,0,0,0
5.45879,1,1,1,1,1,1,1,1
5.45879,0,0,0,0,0,0,0,0
5.4632,1,1,1,1,1,1,1,1
5.4632,0,0,0,0,0,0,0,0
5.46347,1,1,1,1,1,1,1,1
5.46347,0,0,0,0,0,0,0,0
5.46421,1,1,1,1,1,1,1,1
5.46421,0,0,0,0,0,0,0,0
5.46689,1,1,1,1,1,1,1,1
5.46689,0,0,0,0,0,0,0,0
5.47067,1,1,1,1,1,1,1,1
5.47067,0,0,0,0,0,0,0,0
5.47093,1,1,1,1,1,1,1,1
5.47093,0,0,0,0,0,0,0,0
5.47167,1,1,1,1,1,1,1,1
5.47167,0,0,0,0,0,0,0,0
5.47413,1,1,1,1,1,1,1,1
5.47413,0,0,0,0,0,0,0,0
5.47813,1,1,1,1,1,1,1,1
5.47813,0,0,0,0,0,0,0,0
5.4784,1,1,1,1,1,1,1,1
5.4784,0,0,0,0,0,0,0,0
5.47914,1,1,1,1,1,1,1,1
5.47914,0,0,0,0,0,0,0,0
5.48122,1,1,1,1,1,1,1,1
5.48122,0,0,0,0,0,0,0,0
5.4856,1,1,1,1,1,1,1,1
5.4856,0,0,0,0,0,0,0,0
5.48587,1,1,1,1,1,1,1,1
5.48587,0,0,0,0,0,0,0,0
5.48661,1,1,1,1,1,1,1,1
5.48661,0,0,0,0,0,0,0,0
5.48943,1,1,1,1,1,1,1,1
5.48943,0,0,0,0,0,0,0,0
5.49307,1,1,1,1,1,1,1,1
5.49307,0,0,0,0,0,0,0,0
5.49333,1,1,1,1,1,1,1,1
5.49333,0,0,0,0,0,0,0,0
5.49407,1,1,1,1,1,1,1,1
5.49407,0,0,0,0,0,0,0,0
5.49648,1,1,1,1,1,1,1,1
5.49648,0,0,0,0,0,0,0,0
5.5008,1,1,1,1,1,1,1,1
5.5008,0,0,0,0,0,0,0,0
5.50181,1,1,1,1,1,1,1,1
5.50181,0,0,0,0,0,0,0,0
5.50747,1,1,1,1,1,1,1,1
5.50747,0,0,0,0,0,0,0,0
5.50827,1,1,1,1,1,1,1,1
5.50827,0,0,0,0,0,0,0,0
5.50847,1,1,1,1,1,1,1,1
5.50847,0,0,0,0,0,0,0,0
5.51107,1,1,1,1,1,1,1,1
5.51107,0,0,0,0,0,0,0,0
5.51493,1,1,1,1,1,1,1,1
5.51493,0,0,0,0,0,0,0,0
5.51573,1,1,1,1,1,1,1,1
5.51573,0,0,0,0,0,0,0,0
5.51594,1,1,1,1,1,1,1,1
5.51594,0,0,0,0,0,0,0,0
5.51803,1,1,1,1,1,1,1,1
5.51803,0,0,0,0,0,0,0,0
5.5224,1,1,1,1,1,1,1,1
5.5224,0,0,0,0,0,0,0,0
5.5232,1,1,1,1,1,1,1,1
5.5232,0,0,0,0,0,0,0,0
5.52341,1,1,1,1,1,1,1,1
5.52341,0,0,0,0,0,0,0,0
5.52577,1,1,1,1,1,1,1,1
5.52577,0,0,0,0,0,0,0,0
5.52987,1,1,1,1,1,1,1,1
5.52987,0,0,0,0,0,0,0,0
5.53067,1,1,1,1,1,1,1,1
5.53067,0,0,0,0,0,0,0,0
5.53087,1,1,1,1,1,1,1,1
5.53087,0,0,0,0,0,0,0,0
5.5334,1,1,1,1,1,1,1,1
5.5334,0,0,0,0,0,0,0,0
5.53733,1,1,1,1,1,1,1,1
5.53733,0,0,0,0,0,0,0,0
5.53813,1,1,1,1,1,1,1,1
5.53813,0,0,0,0,0,0,0,0
5.53834,1,1,1,1,1,1,1,1
5.53834,0,0,0,0,0,0,0,0
5.54059,1,1,1,1,1,1,1,1
5.54059,0,0,0,0,0,0,0,0
5.5448,1,1,1,1,1,1,1,1
5.5448,0,0,0,0,0,0,0,0
5.5456,1,1,1,1,1,1,1,1
5.5456,0,0,0,0,0,0,0,0
5.54581,1,1,1,1,1,1,1,1
5.54581,0,0,0,0,0,0,0,0
5.54819,1,1,1,1,1,1,1,1
5.54819,0,0,0,0,0,0,0,0
5.55227,1,1,1,1,1,1,1,1
5.55227,0,0,0,0,0,0,0,0
5.55307,1,1,1,1,1,1,1,1
5.55307,0,0,0,0,0,0,0,0
5.55327,1,1,1,1,1,1,1,1
5.55327,0,0,0,0,0,0,0,0
5.55587,1,1,1,1,1,1,1,1
5.55587,0,0,0,0,0,0,0,0
5.55973,1,1,1,1,1,1,1,1
5.55973,0,0,0,0,0,0,0,0
5.56053,1,1,1,1,1,1,1,1
5.56053,0,0,0,0,0,0,0,0
5.56074,1,1,1,1,1,1,1,1
5.56074,0,0,0,0,0,0,0,0
5.56278,1,1,1,1,1,1,1,1
5.56278,0,0,0,0,0,0,0,0
5.5672,1,1,1,1,1,1,1,1
5.5672,0,0,0,0,0,0,0,0
5.568,1,1,1,1,1,1,1,1
5.568,0,0,0,0,0,0,0,0
5.56821,1,1,1,1,1,1,1,1
5.56821,0,0,0,0,0,0,0,0
5.5706,1,1,1,1,1,1,1,1
5.5706,0,0,0,0,0,0,0,0
5.57467,1,1,1,1,1,1,1,1
5.57467,0,0,0,0,0,0,0,0
5.57547,1,1,1,1,1,1,1,1
5.57547,0,0,0,0,0,0,0,0
5.57567,1,1,1,1,1,1,1,1
5.57567,0,0,0,0,0,0,0,0
5.5781,1,1,1,1,1,1,1,1
5.5781,0,0,0,0,0,0,0,0
5.58213,1,1,1,1,1,1,1,1
5.58213,0,0,0,0,0,0,0,0
5.58293,1,1,1,1,1,1,1,1
5.58293,0,0,0,0,0,0,0,0
5.58314,1,1,1,1,1,1,1,1
5.58314,0,0,0,0,0,0,0,0
5.5854,1,1,1,1,1,1,1,1
5.5854,0,0,0,0,0,0,0,0
5.5896,1,1,1,1,1,1,1,1
5.5896,0,0,0,0,0,0,0,0
5.5904,1,1,1,1,1,1,1,1
5.5904,0,0,0,0,0,0,0,0
5.59061,1,1,1,1,1,1,1,1
5.59061,0,0,0,0,0,0,0,0
5.59277,1,1,1,1,1,1,1,1
5.59277,0,0,0,0,0,0,0,0
5.59707,1,1,1,1,1,1,1,1
5.59707,0,0,0,0,0,0,0,0
5.59787,1,1,1,1,1,1,1,1
5.59787,0,0,0,0,0,0,0,0
5.59807,1,1,1,1,1,1,1,1
5.59807,0,0,0,0,0,0,0,0
5.6002,1,1,1,1,1,1,1,1
5.6002,0,0,0,0,0,0,0,0
5.60453,1,1,1,1,1,1,1,1
5.60453,0,0,0,0,0,0,0,0
5.60533,1,1,1,1,1,1,1,1
5.60533,0,0,0,0,0,0,0,0
5.60554,1,1,1,1,1,1,1,1
5.60554,0,0,0,0,0,0,0,0
5.60789,1,1,1,1,1,1,1,1
5.60789,0,0,0,0,0,0,0,0
5.612,1,1,1,1,1,1,1,1
5.612,0,0,0,0,0,0,0,0
5.6128,1,1,1,1,1,1,1,1
5.6128,0,0,0,0,0,0,0,0
5.61301,1,1,1,1,1,1,1,1
5.61301,0,0,0,0,0,0,0,0
5.61504,1,1,1,1,1,1,1,1
5.61504,0,0,0,0,0,0,0,0
5.61947,1,1,1,1,1,1,1,1
5.61947,0,0,0,0,0,0,0,0
5.62027,1,1,1,1,1,1,1,1
5.62027,0,0,0,0,0,0,0,0
5.62047,1,1,1,1,1,1,1,1
5.62047,0,0,0,0,0,0,0,0
5.62303,1,1,1,1,1,1,1,1
5.62303,0,0,0,0,0,0,0,0
5.62693,1,1,1,1,1,1,1,1
5.62693,0,0,0,0,0,0,0,0
5.62773,1,1,1,1,1,1,1,1
5.62773,0,0,0,0,0,0,0,0
5.62794,1,1,1,1,1,1,1,1
5.62794,0,0,0,0,0,0,0,0
5.63064,1,1,1,1,1,1,1,1
5.63064,0,0,0,0,0,0,0,0
5.6344,1,1,1,1,1,1,1,1
5.6344,0,0,0,0,0,0,0,0
5.6352,1,1,1,1,1,1,1,1
5.6352,0,0,0,0,0,0,0,0
5.63541,1,1,1,1,1,1,1,1
5.63541,0,0,0,0,0,0,0,0
5.63745,1,1,1,1,1,1,1,1
5.63745,0,0,0,0,0,0,0,0
5.64187,1,1,1,1,1,1,1,1
5.64187,0,0,0,0,0,0,0,0
5.64267,1,1,1,1,1,1,1,1
5.64267,0,0,0,0,0,0,0,0
5.64287,1,1,1,1,1,1,1,1
5.64287,0,0,0,0,0,0,0,0
5.64489,1,1,1,1,1,1,1,1
5.64489,0,0,0,0,0,0,0,0
5.64933,1,1,1,1,1,1,1,1
5.64933,0,0,0,0,0,0,0,0
5.65013,1,1,1,1,1,1,1,1
5.65013,0,0,0,0,0,0,0,0
5.65034,1,1,1,1,1,1,1,1
5.65034,0,0,0,0,0,0,0,0
5.65277,1,1,1,1,1,1,1,1
5.65277,0,0,0,0,0,0,0,0
5.6568,1,1,1,1,1,1,1,1
5.6568,0,0,0,0,0,0,0,0
5.6576,1,1,1,1,1,1,1,1
5.6576,0,0,0,0,0,0,0,0
5.65781,1,1,1,1,1,1,1,1
5.65781,0,0,0,0,0,0,0,0
5.66033,1,1,1,1,1,1,1,1
5.66033,0,0,0,0,0,0,0,0
5.66427,1,1,1,1,1,1,1,1
5.66427,0,0,0,0,0,0,0,0
5.66507,1,1,1,1,1,1,1,1
5.66507,0,0,0,0,0,0,0,0
5.66527,1,1,1,1,1,1,1,1
5.66527,0,0,0,0,0,0,0,0
5.6673,1,1,1,1,1,1,1,1
5.6673,0,0,0,0,0,0,0,0
5.67173,1,1,1,1,1,1,1,1
5.67173,0,0,0,0,0,0,0,0
5.67253,1,1,1,1,1,1,1,1
5.67253,0,0,0,0,0,0,0,0
5.67274,1,1,1,1,1,1,1,1
5.67274,0,0,0,0,0,0,0,0
5.67494,1,1,1,1,1,1,1,1
5.67494,0,0,0,0,0,0,0,0
5.6792,1,1,1,1,1,1,1,1
5.6792,0,0,0,0,0,0,0,0
5.68,1,1,1,1,1,1,1,1
5.68,0,0,0,0,0,0,0,0
5.68021,1,1,1,1,1,1,1,1
5.68021,0,0,0,0,0,0,0,0
5.68277,1,1,1,1,1,1,1,1
5.68277,0,0,0,0,0,0,0,0
5.68667,1,1,1,1,1,1,1,1
5.68667,0,0,0,0,0,0,0,0
5.68747,1,1,1,1,1,1,1,1
5.68747,0,0,0,0,0,0,0,0
5.68767,1,1,1,1,1,1,1,1
5.68767,0,0,0,0,0,0,0,0
5.69008,1,1,1,1,1,1,1,1
5.69008,0,0,0,0,0,0,0,0
5.69413,1,1,1,1,1,1,1,1
5.69413,0,0,0,0,0,0,0,0
5.69493,1,1,1,1,1,1,1,1
5.69493,0,0,0,0,0,0,0,0
5.69514,1,1,1,1,1,1,1,1
5.69514,0,0,0,0,0,0,0,0
5.6973,1,1,1,1,1,1,1,1
5.6973,0,0,0,0,0,0,0,0
5.7016,1,1,1,1,1,1,1,1
5.7016,0,0,0,0,0,0,0,0
5.7024,1,1,1,1,1,1,1,1
5.7024,0,0,0,0,0,0,0,0
5.70261,1,1,1,1,1,1,1,1
5.70261,0,0,0,0,0,0,0,0
5.70472,1,1,1,1,1,1,1,1
5.70472,0,0,0,0,0,0,0,0
5.70907,1,1,1,1,1,1,1,1
5.70907,0,0,0,0,0,0,0,0
5.70987,1,1,1,1,1,1,1,1
5.70987,0,0,0,0,0,0,0,0
5.71007,1,1,1,1,1,1,1,1
5.71007,0,0,0,0,0,0,0,0
5.71249,1,1,1,1,1,1,1,1
5.71249,0,0,0,0,0,0,0,0
5.71653,1,1,1,1,1,1,1,1
5.71653,0,0,0,0,0,0,0,0
5.71733,1,1,1,1,1,1,1,1
5.71733,0,0,0,0,0,0,0,0
5.71754,1,1,1,1,1,1,1,1
5.71754,0,0,0,0,0,0,0,0
5.72011,1,1,1,1,1,1,1,1
5.72011,0,0,0,0,0,0,0,0
5.724,1,1,1,1,1,1,1,1
5.724,0,0,0,0,0,0,0,0
5.7248,1,1,1,1,1,1,1,1
5.7248,0,0,0,0,0,0,0,0
5.72501,1,1,1,1,1,1,1,1
5.72501,0,0,0,0,0,0,0,0
5.72785,1,1,1,1,1,1,1,1
5.72785,0,0,0,0,0,0,0,0
5.73147,1,1,1,1,1,1,1,1
5.73147,0,0,0,0,0,0,0,0
5.73227,1,1,1,1,1,1,1,1
5.73227,0,0,0,0,0,0,0,0
5.73247,1,1,1,1,1,1,1,1
5.73247,0,0,0,0,0,0,0,0
5.73498,1,1,1,1,1,1,1,1
5.73498,0,0,0,0,0,0,0,0
5.73893,1,1,1,1,1,1,1,1
5.73893,0,0,0,0,0,0,0,0
5.73973,1,1,1,1,1,1,1,1
5.73973,0,0,0,0,0,0,0,0
5.73994,1,1,1,1,1,1,1,1
5.73994,0,0,0,0,0,0,0,0
5.74239,1,1,1,1,1,1,1,1
5.74239,0,0,0,0,0,0,0,0
5.7464,1,1,1,1,1,1,1,1
5.7464,0,0,0,0,0,0,0,0
5.7472,1,1,1,1,1,1,1,1
5.7472,0,0,0,0,0,0,0,0
5.74741,1,1,1,1,1,1,1,1
5.74741,0,0,0,0,0,0,0,0
5.75016,1,1,1,1,1,1,1,1
5.75016,0,0,0,0,0,0,0,0
5.75387,1,1,1,1,1,1,1,1
5.75387,0,0,0,0,0,0,0,0
5.75467,1,1,1,1,1,1,1,1
5.75467,0,0,0,0,0,0,0,0
5.75487,1,1,1,1,1,1,1,1
5.75487,0,0,0,0,0,0,0,0
5.75738,1,1,1,1,1,1,1,1
5.75738,0,0,0,0,0,0,0,0
5.76133,1,1,1,1,1,1,1,1
5.76133,0,0,0,0,0,0,0,0
5.76213,1,1,1,1,1,1,1,1
5.76213,0,0,0,0,0,0,0,0
5.76234,1,1,1,1,1,1,1,1
5.76234,0,0,0,0,0,0,0,0
5.76444,1,1,1,1,1,1,1,1
5.76444,0,0,0,0,0,0,0,0
5.7688,1,1,1,1,1,1,1,1
5.7688,0,0,0,0,0,0,0,0
5.7696,1,1,1,1,1,1,1,1
5.7696,0,0,0,0,0,0,0,0
5.76981,1,1,1,1,1,1,1,1
5.76981,0,0,0,0,0,0,0,0
5.77229,1,1,1,1,1,1,1,1
5.77229,0,0,0,0,0,0,0,0
5.77627,1,1,1,1,1,1,1,1
5.77627,0,0,0,0,0,0,0,0
5.77707,1,1,1,1,1,1,1,1
5.77707,0,0,0,0,0,0,0,0
5.77727,1,1,1,1,1,1,1,1
5.77727,0,0,0,0,0,0,0,0
5.77967,1,1,1,1,1,1,1,1
5.77967,0,0,0,0,0,0,0,0
5.78373,1,1,1,1,1,1,1,1
5.78373,0,0,0,0,0,0,0,0
5.78453,1,1,1,1,1,1,1,1
5.78453,0,0,0,0,0,0,0,0
5.78474,1,1,1,1,1,1,1,1
5.78474,0,0,0,0,0,0,0,0
5.78678,1,1,1,1,1,1,1,1
5.78678,0,0,0,0,0,0,0,0
5.7912,1,1,1,1,1,1,1,1
5.7912,0,0,0,0,0,0,0,0
5.792,1,1,1,1,1,1,1,1
5.792,0,0,0,0,0,0,0,0
5.79221,1,1,1,1,1,1,1,1
5.79221,0,0,0,0,0,0,0,0
5.79455,1,1,1,1,1,1,1,1
5.79455,0,0,0,0,0,0,0,0
5.79867,1,1,1,1,1,1,1,1
5.79867,0,0,0,0,0,0,0,0
5.79947,1,1,1,1,1,1,1,1
5.79947,0,0,0,0,0,0,0,0
5.79967,1,1,1,1,1,1,1,1
5.79967,0,0,0,0,0,0,0,0
5.80176,1,1,1,1,1,1,1,1
5.80176,0,0,0,0,0,0,0,0
5.80613,1,1,1,1,1,1,1,1
5.80613,0,0,0,0,0,0,0,0
5.80693,1,1,1,1,1,1,1,1
5.80693,0,0,0,0,0,0,0,0
5.80714,1,1,1,1,1,1,1,1
5.80714,0,0,0,0,0,0,0,0
5.80926,1,1,1,1,1,1,1,1
5.80926,0,0,0,0,0,0,0,0
5.8136,1,1,1,1,1,1,1,1
5.8136,0,0,0,0,0,0,0,0
5.8144,1,1,1,1,1,1,1,1
5.8144,0,0,0,0,0,0,0,0
5.81461,1,1,1,1,1,1,1,1
5.81461,0,0,0,0,0,0,0,0
5.81671,1,1,1,1,1,1,1,1
5.81671,0,0,0,0,0,0,0,0
5.82107,1,1,1,1,1,1,1,1
5.82107,0,0,0,0,0,0,0,0
5.82187,1,1,1,1,1,1,1,1
5.82187,0,0,0,0,0,0,0,0
5.82207,1,1,1,1,1,1,1,1
5.82207,0,0,0,0,0,0,0,0
5.82428,1,1,1,1,1,1,1,1
5.82428,0,0,0,0,0,0,0,0
5.82853,1,1,1,1,1,1,1,1
5.82853,0,0,0,0,0,0,0,0
5.82933,1,1,1,1,1,1,1,1
5.82933,0,0,0,0,0,0,0,0
5.82954,1,1,1,1,1,1,1,1
5.82954,0,0,0,0,0,0,0,0
5.8318,1,1,1,1,1,1,1,1
5.8318,0,0,0,0,0,0,0,0
5.836,1,1,1,1,1,1,1,1
5.836,0,0,0,0,0,0,0,0
5.8368,1,1,1,1,1,1,1,1
5.8368,0,0,0,0,0,0,0,0
5.83701,1,1,1,1,1,1,1,1
5.83701,0,0,0,0,0,0,0,0
5.83916,1,1,1,1,1,1,1,1
5.83916,0,0,0,0,0,0,0,0
5.84347,1,1,1,1,1,1,1,1
5.84347,0,0,0,0,0,0,0,0
5.84427,1,1,1,1,1,1,1,1
5.84427,0,0,0,0,0,0,0,0
5.84447,1,1,1,1,1,1,1,1
5.84447,0,0,0,0,0,0,0,0
5.84653,1,1,1,1,1,1,1,1
5.84653,0,0,0,0,0,0,0,0
5.85093,1,1,1,1,1,1,1,1
5.85093,0,0,0,0,0,0,0,0
5.85173,1,1,1,1,1,1,1,1
5.85173,0,0,0,0,0,0,0,0
5.85194,1,1,1,1,1,1,1,1
5.85194,0,0,0,0,0,0,0,0
5.85445,1,1,1,1,1,1,1,1
5.85445,0,0,0,0,0,0,0,0
5.8584,1,1,1,1,1,1,1,1
5.8584,0,0,0,0,0,0,0,0
5.8592,1,1,1,1,1,1,1,1
5.8592,0,0,0,0,0,0,0,0
5.85941,1,1,1,1,1,1,1,1
5.85941,0,0,0,0,0,0,0,0
5.86144,1,1,1,1,1,1,1,1
5.86144,0,0,0,0,0,0,0,0
5.86587,1,1,1,1,1,1,1,1
5.86587,0,0,0,0,0,0,0,0
5.86667,1,1,1,1,1,1,1,1
5.86667,0,0,0,0,0,0,0,0
5.86687,1,1,1,1,1,1,1,1
5.86687,0,0,0,0,0,0,0,0
5.86957,1,1,1,1,1,1,1,1
5.86957,0,0,0,0,0,0,0,0
5.87333,1,1,1,1,1,1,1,1
5.87333,0,0,0,0,0,0,0,0
5.87413,1,1,1,1,1,1,1,1
5.87413,0,0,0,0,0,0,0,0
5.87434,1,1,1,1,1,1,1,1
5.87434,0,0,0,0,0,0,0,0
5.87657,1,1,1,1,1,1,1,1
5.87657,0,0,0,0,0,0,0,0
5.8808,1,1,1,1,1,1,1,1
5.8808,0,0,0,0,0,0,0,0
5.8816,1,1,1,1,1,1,1,1
5.8816,0,0,0,0,0,0,0,0
5.88181,1,1,1,1,1,1,1,1
5.88181,0,0,0,0,0,0,0,0
5.88435,1,1,1,1,1,1,1,1
5.88435,0,0,0,0,0,0,0,0
5.88827,1,1,1,1,1,1,1,1
5.88827,0,0,0,0,0,0,0,0
5.88907,1,1,1,1,1,1,1,1
5.88907,0,0,0,0,0,0,0,0
5.88927,1,1,1,1,1,1,1,1
5.88927,0,0,0,0,0,0,0,0
5.89181,1,1,1,1,1,1,1,1
5.89181,0,0,0,0,0,0,0,0
5.89573,1,1,1,1,1,1,1,1
5.89573,0,0,0,0,0,0,0,0
5.89653,1,1,1,1,1,1,1,1
5.89653,0,0,0,0,0,0,0,0
5.89674,1,1,1,1,1,1,1,1
5.89674,0,0,0,0,0,0,0,0
5.89878,1,1,1,1,1,1,1,1
5.89878,0,0,0,0,0,0,0,0
5.9032,1,1,1,1,1,1,1,1
5.9032,0,0,0,0,0,0,0,0
5.904,1,1,1,1,1,1,1,1
5.904,0,0,0,0,0,0,0,0
5.90421,1,1,1,1,1,1,1,1
5.90421,0,0,0,0,0,0,0,0
5.90688,1,1,1,1,1,1,1,1
5.90688,0,0,0,0,0,0,0,0
5.91067,1,1,1,1,1,1,1,1
5.91067,0,0,0,0,0,0,0,0
5.91147,1,1,1,1,1,1,1,1
5.91147,0,0,0,0,0,0,0,0
5.91167,1,1,1,1,1,1,1,1
5.91167,0,0,0,0,0,0,0,0
5.91406,1,1,1,1,1,1,1,1
5.91406,0,0,0,0,0,0,0,0
5.91813,1,1,1,1,1,1,1,1
5.91813,0,0,0,0,0,0,0,0
5.91893,1,1,1,1,1,1,1,1
5.91893,0,0,0,0,0,0,0,0
5.91914,1,1,1,1,1,1,1,1
5.91914,0,0,0,0,0,0,0,0
5.92115,1,1,1,1,1,1,1,1
5.92115,0,0,0,0,0,0,0,0
5.9256,1,1,1,1,1,1,1,1
5.9256,0,0,0,0,0,0,0,0
5.9264,1,1,1,1,1,1,1,1
5.9264,0,0,0,0,0,0,0,0
5.92661,1,1,1,1,1,1,1,1
5.92661,0,0,0,0,0,0,0,0
5.92913,1,1,1,1,1,1,1,1
5.92913,0,0,0,0,0,0,0,0
5.93307,1,1,1,1,1,1,1,1
5.93307,0,0,0,0,0,0,0,0
5.93387,1,1,1,1,1,1,1,1
5.93387,0,0,0,0,0,0,0,0
5.93407,1,1,1,1,1,1,1,1
5.93407,0,0,0,0,0,0,0,0
5.93608,1,1,1,1,1,1,1,1
5.93608,0,0,0,0,0,0,0,0
5.94053,1,1,1,1,1,1,1,1
5.94053,0,0,0,0,0,0,0,0
5.94133,1,1,1,1,1,1,1,1
5.94133,0,0,0,0,0,0,0,0
5.94154,1,1,1,1,1,1,1,1
5.94154,0,0,0,0,0,0,0,0
5.94368,1,1,1,1,1,1,1,1
5.94368,0,0,0,0,0,0,0,0
5.948,1,1,1,1,1,1,1,1
5.948,0,0,0,0,0,0,0,0
5.9488,1,1,1,1,1,1,1,1
5.9488,0,0,0,0,0,0,0,0
5.94901,1,1,1,1,1,1,1,1
5.94901,0,0,0,0,0,0,0,0
5.9512,1,1,1,1,1,1,1,1
5.9512,0,0,0,0,0,0,0,0
5.95547,1,1,1,1,1,1,1,1
5.95547,0,0,0,0,0,0,0,0
5.95627,1,1,1,1,1,1,1,1
5.95627,0,0,0,0,0,0,0,0
5.95647,1,1,1,1,1,1,1,1
5.95647,0,0,0,0,0,0,0,0
5.95853,1,1,1,1,1,1,1,1
5.95853,0,0,0,0,0,0,0,0
5.96293,1,1,1,1,1,1,1,1
5.96293,0,0,0,0,0,0,0,0
5.96373,1,1,1,1,1,1,1,1
5.96373,0,0,0,0,0,0,0,0
5.96394,1,1,1,1,1,1,1,1
5.96394,0,0,0,0,0,0,0,0
5.96618,1,1,1,1,1,1,1,1
5.96618,0,0,0,0,0,0,0,0
5.9704,1,1,1,1,1,1,1,1
5.9704,0,0,0,0,0,0,0,0
5.9712,1,1,1,1,1,1,1,1
5.9712,0,0,0,0,0,0,0,0
5.97141,1,1,1,1,1,1,1,1
5.97141,0,0,0,0,0,0,0,0
5.97418,1,1,1,1,1,1,1,1
5.97418,0,0,0,0,0,0,0,0
5.97787,1,1,1,1,1,1,1,1
5.97787,0,0,0,0,0,0,0,0
5.97867,1,1,1,1,1,1,1,1
5.97867,0,0,0,0,0,0,0,0
5.97887,1,1,1,1,1,1,1,1
5.97887,0,0,0,0,0,0,0,0
5.98133,1,1,1,1,1,1,1,1
5.98133,0,0,0,0,0,0,0,0
5.98533,1,1,1,1,1,1,1,1
5.98533,0,0,0,0,0,0,0,0
5.98613,1,1,1,1,1,1,1,1
5.98613,0,0,0,0,0,0,0,0
5.98634,1,1,1,1,1,1,1,1
5.98634,0,0,0,0,0,0,0,0
5.98888,1,1,1,1,1,1,1,1
5.98888,0,0,0,0,0,0,0,0
5.9928,1,1,1,1,1,1,1,1
5.9928,0,0,0,0,0,0,0,0
5.9936,1,1,1,1,1,1,1,1
5.9936,0,0,0,0,0,0,0,0
5.99381,1,1,1,1,1,1,1,1
5.99381,0,0,0,0,0,0,0,0
5.99636,1,1,1,1,1,1,1,1
5.99636,0,0,0,0,0,0,0,0
6.00027,1,1,1,1,1,1,1,1
6.00027,0,0,0,0,0,0,0,0
6.00053,1,1,1,1,1,1,1,1
6.00053,0,0,0,0,0,0,0,0
6.00127,1,1,1,1,1,1,1,1
6.00127,0,0,0,0,0,0,0,0
6.00378,1,1,1,1,1,1,1,1
6.00378,0,0,0,0,0,0,0,0
6.007,1,1,1,1,1,1,1,1
6.007,0,0,0,0,0,0,0,0
6.00773,1,1,1,1,1,1,1,1
6.00773,0,0,0,0,0,0,0,0
6.008,1,1,1,1,1,1,1,1
6.008,0,0,0,0,0,0,0,0
6.008,1,1,1,1,1,1,1,1
6.008,0,0,0,0,0,0,0,0
6.00901,1,1,1,1,1,1,1,1
6.00901,0,0,0,0,0,0,0,0
6.01119,1,1,1,1,1,1,1,1
6.01119,0,0,0,0,0,0,0,0
6.01352,1,1,1,1,1,1,1,1
6.01352,0,0,0,0,0,0,0,0
6.0152,1,1,1,1,1,1,1,1
6.0152,0,0,0,0,0,0,0,0
6.01547,1,1,1,1,1,1,1,1
6.01547,0,0,0,0,0,0,0,0
6.01621,1,1,1,1,1,1,1,1
6.01621,0,0,0,0,0,0,0,0
6.01823,1,1,1,1,1,1,1,1
6.01823,0,0,0,0,0,0,0,0
6.02152,1,1,1,1,1,1,1,1
6.02152,0,0,0,0,0,0,0,0
6.02252,1,1,1,1,1,1,1,1
6.02252,0,0,0,0,0,0,0,0
6.02267,1,1,1,1,1,1,1,1
6.02267,0,0,0,0,0,0,0,0
6.02293,1,1,1,1,1,1,1,1
6.02293,0,0,0,0,0,0,0,0
6.02352,1,1,1,1,1,1,1,1
6.02352,0,0,0,0,0,0,0,0
6.02452,1,1,1,1,1,1,1,1
6.02452,0,0,0,0,0,0,0,0
6.0267,1,1,1,1,1,1,1,1
6.0267,0,0,0,0,0,0,0,0
6.02904,1,1,1,1,1,1,1,1
6.02904,0,0,0,0,0,0,0,0
6.03013,1,1,1,1,1,1,1,1
6.03013,0,0,0,0,0,0,0,0
6.0304,1,1,1,1,1,1,1,1
6.0304,0,0,0,0,0,0,0,0
6.03114,1,1,1,1,1,1,1,1
6.03114,0,0,0,0,0,0,0,0
6.03332,1,1,1,1,1,1,1,1
6.03332,0,0,0,0,0,0,0,0
6.0376,1,1,1,1,1,1,1,1
6.0376,0,0,0,0,0,0,0,0
6.03787,1,1,1,1,1,1,1,1
6.03787,0,0,0,0,0,0,0,0
6.03861,1,1,1,1,1,1,1,1
6.03861,0,0,0,0,0,0,0,0
6.04145,1,1,1,1,1,1,1,1
6.04145,0,0,0,0,0,0,0,0
6.04507,1,1,1,1,1,1,1,1
6.04507,0,0,0,0,0,0,0,0
6.04533,1,1,1,1,1,1,1,1
6.04533,0,0,0,0,0,0,0,0
6.04607,1,1,1,1,1,1,1,1
6.04607,0,0,0,0,0,0,0,0
6.04819,1,1,1,1,1,1,1,1
6.04819,0,0,0,0,0,0,0,0
6.05253,1,1,1,1,1,1,1,1
6.05253,0,0,0,0,0,0,0,0
6.0528,1,1,1,1,1,1,1,1
6.0528,0,0,0,0,0,0,0,0
6.05354,1,1,1,1,1,1,1,1
6.05354,0,0,0,0,0,0,0,0
6.05602,1,1,1,1,1,1,1,1
6.05602,0,0,0,0,0,0,0,0
6.06,1,1,1,1,1,1,1,1
6.06,0,0,0,0,0,0,0,0
6.06027,1,1,1,1,1,1,1,1
