Simulation Time,Red_ql,Pie_ql,CoDel_ql,FqCoDel_ql,Cobalt_ql,dAQM9_ql,dAQM10_ql,dAQM11_ql
0.0,1,1.0,1,1,1,1,1,1.0
0.0,0,0.0,0,0,0,0,0,0.0
0.0,1,1.0,1,1,1,1,1,1.0
0.0,0,0.0,0,0,0,0,0,0.0
0.0,1,1.0,1,1,1,1,1,1.0
0.0,0,0.0,0,0,0,0,0,0.0
0.0,1,1.0,1,1,1,1,1,1.0
0.0,0,0.0,0,0,0,0,0,0.0
0.0,1,1.0,1,1,1,1,1,1.0
0.0,0,0.0,0,0,0,0,0,0.0
0.0,1,1.0,1,1,1,1,1,1.0
0.0,0,0.0,0,0,0,0,0,0.0
0.0,1,1.0,1,1,1,1,1,1.0
0.0,0,0.0,0,0,0,0,0,0.0
0.001,1,1.0,1,1,1,1,1,1.0
0.001,0,0.0,0,0,0,0,0,0.0
0.001,1,1.0,1,1,1,1,1,1.0
0.001,0,0.0,0,0,0,0,0,0.0
0.001,1,1.0,1,1,1,1,1,1.0
0.001,0,0.0,0,0,0,0,0,0.0
0.001,1,1.0,1,1,1,1,1,1.0
0.001,0,0.0,0,0,0,0,0,0.0
0.001,1,1.0,1,1,1,1,1,1.0
0.001,0,0.0,0,0,0,0,0,0.0
0.001,1,1.0,1,1,1,1,1,1.0
0.001,0,0.0,0,0,0,0,0,0.0
0.001,1,1.0,1,1,1,1,1,1.0
0.001,0,0.0,0,0,0,0,0,0.0
0.001,1,1.0,1,1,1,1,1,1.0
0.001,0,0.0,0,0,0,0,0,0.0
0.00100026,1,1.0,1,1,1,1,1,1.0
0.00100026,0,0.0,0,0,0,0,0,0.0
0.002,1,1.0,1,1,1,1,1,1.0
0.002,0,0.0,0,0,0,0,0,0.0
0.002,1,1.0,1,1,1,1,1,1.0
0.002,0,0.0,0,0,0,0,0,0.0
0.002,1,1.0,1,1,1,1,1,1.0
0.002,0,0.0,0,0,0,0,0,0.0
0.002,1,1.0,1,1,1,1,1,1.0
0.002,0,0.0,0,0,0,0,0,0.0
0.002,1,1.0,1,1,1,1,1,1.0
0.002,0,0.0,0,0,0,0,0,0.0
0.002,1,1.0,1,1,1,1,1,1.0
0.002,0,0.0,0,0,0,0,0,0.0
0.002,1,1.0,1,1,1,1,1,1.0
0.002,0,0.0,0,0,0,0,0,0.0
0.002,1,1.0,1,1,1,1,1,1.0
0.002,0,0.0,0,0,0,0,0,0.0
0.002,1,1.0,1,1,1,1,1,1.0
0.002,0,0.0,0,0,0,0,0,0.0
0.002,1,1.0,1,1,1,1,1,1.0
0.002,0,0.0,0,0,0,0,0,0.0
0.002,1,1.0,1,1,1,1,1,1.0
0.002,0,0.0,0,0,0,0,0,0.0
0.00200126,1,1.0,1,1,1,1,1,1.0
0.00200126,0,0.0,0,0,0,0,0,0.0
0.003,1,1.0,1,1,1,1,1,1.0
0.003,0,0.0,0,0,0,0,0,0.0
0.003,1,1.0,1,1,1,1,1,1.0
0.003,0,0.0,0,0,0,0,0,0.0
0.003,1,1.0,1,1,1,1,1,1.0
0.003,0,0.0,0,0,0,0,0,0.0
0.003,1,1.0,1,1,1,1,1,1.0
0.003,0,0.0,0,0,0,0,0,0.0
0.003,1,1.0,1,1,1,1,1,1.0
0.003,0,0.0,0,0,0,0,0,0.0
0.003,1,1.0,1,1,1,1,1,1.0
0.003,0,0.0,0,0,0,0,0,0.0
0.003,1,1.0,1,1,1,1,1,1.0
0.003,0,0.0,0,0,0,0,0,0.0
0.003,1,1.0,1,1,1,1,1,1.0
0.003,0,0.0,0,0,0,0,0,0.0
0.00300226,1,1.0,1,1,1,1,1,1.0
0.00300226,0,0.0,0,0,0,0,0,0.0
0.004,1,1.0,1,1,1,1,1,1.0
0.004,0,0.0,0,0,0,0,0,0.0
0.004,1,1.0,1,1,1,1,1,1.0
0.004,0,0.0,0,0,0,0,0,0.0
0.004,1,1.0,1,1,1,1,1,1.0
0.004,0,0.0,0,0,0,0,0,0.0
0.004,1,1.0,1,1,1,1,1,1.0
0.004,0,0.0,0,0,0,0,0,0.0
0.004,1,1.0,1,1,1,1,1,1.0
0.004,0,0.0,0,0,0,0,0,0.0
0.004,1,1.0,1,1,1,1,1,1.0
0.004,0,0.0,0,0,0,0,0,0.0
0.004,1,1.0,1,1,1,1,1,1.0
0.004,0,0.0,0,0,0,0,0,0.0
0.004,1,1.0,1,1,1,1,1,1.0
0.004,0,0.0,0,0,0,0,0,0.0
0.004,1,1.0,1,1,1,1,1,1.0
0.004,0,0.0,0,0,0,0,0,0.0
0.004,1,1.0,1,1,1,1,1,1.0
0.004,0,0.0,0,0,0,0,0,0.0
0.00400326,1,1.0,1,1,1,1,1,1.0
0.00400326,0,0.0,0,0,0,0,0,0.0
0.005,1,1.0,1,1,1,1,1,1.0
0.005,0,0.0,0,0,0,0,0,0.0
0.005,1,1.0,1,1,1,1,1,1.0
0.005,0,0.0,0,0,0,0,0,0.0
0.005,1,1.0,1,1,1,1,1,1.0
0.005,0,0.0,0,0,0,0,0,0.0
0.005,1,1.0,1,1,1,1,1,1.0
0.005,0,0.0,0,0,0,0,0,0.0
0.005,1,1.0,1,1,1,1,1,1.0
0.005,0,0.0,0,0,0,0,0,0.0
0.005,1,1.0,1,1,1,1,1,1.0
0.005,0,0.0,0,0,0,0,0,0.0
0.005,1,1.0,1,1,1,1,1,1.0
0.005,0,0.0,0,0,0,0,0,0.0
0.005,1,1.0,1,1,1,1,1,1.0
0.005,0,0.0,0,0,0,0,0,0.0
0.005,1,1.0,1,1,1,1,1,1.0
0.005,0,0.0,0,0,0,0,0,0.0
0.00500426,1,1.0,1,1,1,1,1,1.0
0.00500426,0,0.0,0,0,0,0,0,0.0
0.006,1,1.0,1,1,1,1,1,1.0
0.006,0,0.0,0,0,0,0,0,0.0
0.006,1,1.0,1,1,1,1,1,1.0
0.006,0,0.0,0,0,0,0,0,0.0
0.006,1,1.0,1,1,1,1,1,1.0
0.006,0,0.0,0,0,0,0,0,0.0
0.006,1,1.0,1,1,1,1,1,1.0
0.006,0,0.0,0,0,0,0,0,0.0
0.006,1,1.0,1,1,1,1,1,1.0
0.006,0,0.0,0,0,0,0,0,0.0
0.006,1,1.0,1,1,1,1,1,1.0
0.006,0,0.0,0,0,0,0,0,0.0
0.00600526,1,1.0,1,1,1,1,1,1.0
0.00600526,0,0.0,0,0,0,0,0,0.0
0.007,1,1.0,1,1,1,1,1,1.0
0.007,0,0.0,0,0,0,0,0,0.0
0.007,1,1.0,1,1,1,1,1,1.0
0.007,0,0.0,0,0,0,0,0,0.0
0.007,1,1.0,1,1,1,1,1,1.0
0.007,0,0.0,0,0,0,0,0,0.0
0.007,1,1.0,1,1,1,1,1,1.0
0.007,0,0.0,0,0,0,0,0,0.0
0.007,1,1.0,1,1,1,1,1,1.0
0.007,0,0.0,0,0,0,0,0,0.0
0.007,1,1.0,1,1,1,1,1,1.0
0.007,0,0.0,0,0,0,0,0,0.0
0.007,1,1.0,1,1,1,1,1,1.0
0.007,0,0.0,0,0,0,0,0,0.0
0.007,1,1.0,1,1,1,1,1,1.0
0.007,0,0.0,0,0,0,0,0,0.0
0.007,1,1.0,1,1,1,1,1,1.0
0.007,0,0.0,0,0,0,0,0,0.0
0.007,1,1.0,1,1,1,1,1,1.0
0.007,0,0.0,0,0,0,0,0,0.0
0.007,1,1.0,1,1,1,1,1,1.0
0.007,0,0.0,0,0,0,0,0,0.0
0.007,1,1.0,1,1,1,1,1,1.0
0.007,0,0.0,0,0,0,0,0,0.0
0.007,1,1.0,1,1,1,1,1,1.0
0.007,0,0.0,0,0,0,0,0,0.0
0.007,1,1.0,1,1,1,1,1,1.0
0.007,0,0.0,0,0,0,0,0,0.0
0.007,1,1.0,1,1,1,1,1,1.0
0.007,0,0.0,0,0,0,0,0,0.0
0.007,1,1.0,1,1,1,1,1,1.0
0.007,0,0.0,0,0,0,0,0,0.0
0.007,1,1.0,1,1,1,1,1,1.0
0.007,0,0.0,0,0,0,0,0,0.0
0.00700626,1,1.0,1,1,1,1,1,1.0
0.00700626,0,0.0,0,0,0,0,0,0.0
0.008,1,1.0,1,1,1,1,1,1.0
0.008,0,0.0,0,0,0,0,0,0.0
0.008,1,1.0,1,1,1,1,1,1.0
0.008,0,0.0,0,0,0,0,0,0.0
0.008,1,1.0,1,1,1,1,1,1.0
0.008,0,0.0,0,0,0,0,0,0.0
0.008,1,1.0,1,1,1,1,1,1.0
0.008,0,0.0,0,0,0,0,0,0.0
0.008,1,1.0,1,1,1,1,1,1.0
0.008,0,0.0,0,0,0,0,0,0.0
0.008,1,1.0,1,1,1,1,1,1.0
0.008,0,0.0,0,0,0,0,0,0.0
0.008,1,1.0,1,1,1,1,1,1.0
0.008,0,0.0,0,0,0,0,0,0.0
0.008,1,1.0,1,1,1,1,1,1.0
0.008,0,0.0,0,0,0,0,0,0.0
0.008,1,1.0,1,1,1,1,1,1.0
0.008,0,0.0,0,0,0,0,0,0.0
0.008,1,1.0,1,1,1,1,1,1.0
0.008,0,0.0,0,0,0,0,0,0.0
0.008,1,1.0,1,1,1,1,1,1.0
0.008,0,0.0,0,0,0,0,0,0.0
0.008,1,1.0,1,1,1,1,1,1.0
0.008,0,0.0,0,0,0,0,0,0.0
0.008,1,1.0,1,1,1,1,1,1.0
0.008,0,0.0,0,0,0,0,0,0.0
0.00800726,1,1.0,1,1,1,1,1,1.0
0.00800726,0,0.0,0,0,0,0,0,0.0
0.009,1,1.0,1,1,1,1,1,1.0
0.009,0,0.0,0,0,0,0,0,0.0
0.009,1,1.0,1,1,1,1,1,1.0
0.009,0,0.0,0,0,0,0,0,0.0
0.009,1,1.0,1,1,1,1,1,1.0
0.009,0,0.0,0,0,0,0,0,0.0
0.009,1,1.0,1,1,1,1,1,1.0
0.009,0,0.0,0,0,0,0,0,0.0
0.009,1,1.0,1,1,1,1,1,1.0
0.009,0,0.0,0,0,0,0,0,0.0
0.009,1,1.0,1,1,1,1,1,1.0
0.009,0,0.0,0,0,0,0,0,0.0
0.009,1,1.0,1,1,1,1,1,1.0
0.009,0,0.0,0,0,0,0,0,0.0
0.009,1,1.0,1,1,1,1,1,1.0
0.009,0,0.0,0,0,0,0,0,0.0
0.009,1,1.0,1,1,1,1,1,1.0
0.009,0,0.0,0,0,0,0,0,0.0
0.009,1,1.0,1,1,1,1,1,1.0
0.009,0,0.0,0,0,0,0,0,0.0
0.009,1,1.0,1,1,1,1,1,1.0
0.009,0,0.0,0,0,0,0,0,0.0
0.00900826,1,1.0,1,1,1,1,1,1.0
0.00900826,0,0.0,0,0,0,0,0,0.0
0.0100093,1,1.0,1,1,1,1,1,1.0
0.0100093,0,0.0,0,0,0,0,0,0.0
0.0110123,1,1.0,1,1,1,1,1,1.0
0.0110123,0,0.0,0,0,0,0,0,0.0
0.0120135,1,1.0,1,1,1,1,1,1.0
0.0120135,0,0.0,0,0,0,0,0,0.0
0.0130143,1,1.0,1,1,1,1,1,1.0
0.0130143,0,0.0,0,0,0,0,0,0.0
0.0140153,1,1.0,1,1,1,1,1,1.0
0.0140153,0,0.0,0,0,0,0,0,0.0
0.0150165,1,1.0,1,1,1,1,1,1.0
0.0150165,0,0.0,0,0,0,0,0,0.0
0.0170193,1,1.0,1,1,1,1,1,1.0
0.0170193,0,0.0,0,0,0,0,0,0.0
0.0180243,1,1.0,1,1,1,1,1,1.0
0.0180243,0,0.0,0,0,0,0,0,0.0
0.0190255,1,1.0,1,1,1,1,1,1.0
0.0190255,0,0.0,0,0,0,0,0,0.0
0.0200268,1,1.0,1,1,1,1,1,1.0
0.0200268,0,0.0,0,0,0,0,0,0.0
0.0210271,1,1.0,1,1,1,1,1,1.0
0.0210271,0,0.0,0,0,0,0,0,0.0
0.0220178,1,1.0,1,1,1,1,1,1.0
0.0220178,0,0.0,0,0,0,0,0,0.0
0.0220283,1,1.0,1,1,1,1,1,1.0
0.0220283,0,0.0,0,0,0,0,0,0.0
0.0240303,1,1.0,1,1,1,1,1,1.0
0.0240303,0,0.0,0,0,0,0,0,0.0
0.0250315,1,1.0,1,1,1,1,1,1.0
0.0250315,0,0.0,0,0,0,0,0,0.0
0.0260323,1,1.0,1,1,1,1,1,1.0
0.0260323,0,0.0,0,0,0,0,0,0.0
0.0270373,1,1.0,1,1,1,1,1,1.0
0.0270373,0,0.0,0,0,0,0,0,0.0
0.0280383,1,1.0,1,1,1,1,1,1.0
0.0280383,0,0.0,0,0,0,0,0,0.0
0.0290443,1,1.0,1,1,1,1,1,1.0
0.0290443,0,0.0,0,0,0,0,0,0.0
0.0300613,1,1.0,1,1,1,1,1,1.0
0.0300613,0,0.0,0,0,0,0,0,0.0
0.0310623,1,1.0,1,1,1,1,1,1.0
0.0310623,0,0.0,0,0,0,0,0,0.0
0.0320643,1,1.0,1,1,1,1,1,1.0
0.0320643,0,0.0,0,0,0,0,0,0.0
0.0330733,1,1.0,1,1,1,1,1,1.0
0.0330733,0,0.0,0,0,0,0,0,0.0
0.0340755,1,1.0,1,1,1,1,1,1.0
0.0340755,0,0.0,0,0,0,0,0,0.0
0.0360793,1,1.0,1,1,1,1,1,1.0
0.0360793,0,0.0,0,0,0,0,0,0.0
0.0370873,1,1.0,1,1,1,1,1,1.0
0.0370873,0,0.0,0,0,0,0,0,0.0
0.0380968,1,1.0,1,1,1,1,1,1.0
0.0380968,0,0.0,0,0,0,0,0,0.0
0.0401073,1,1.0,1,1,1,1,1,1.0
0.0401073,0,0.0,0,0,0,0,0,0.0
0.0411083,1,1.0,1,1,1,1,1,1.0
0.0411083,0,0.0,0,0,0,0,0,0.0
0.0420768,1,1.0,1,1,1,1,1,1.0
0.0420768,0,0.0,0,0,0,0,0,0.0
0.0421093,1,1.0,1,1,1,1,1,1.0
0.0421093,0,0.0,0,0,0,0,0,0.0
0.0431113,1,1.0,1,1,1,1,1,1.0
0.0431113,0,0.0,0,0,0,0,0,0.0
0.0440981,1,1.0,1,1,1,1,1,1.0
0.0440981,0,0.0,0,0,0,0,0,0.0
0.0441153,1,1.0,1,1,1,1,1,1.0
0.0441153,0,0.0,0,0,0,0,0,0.0
0.0451163,1,1.0,1,1,1,1,1,1.0
0.0451163,0,0.0,0,0,0,0,0,0.0
0.0461293,1,1.0,1,1,1,1,1,1.0
0.0461293,0,0.0,0,0,0,0,0,0.0
0.0471323,1,1.0,1,1,1,1,1,1.0
0.0471323,0,0.0,0,0,0,0,0,0.0
0.0491383,1,1.0,1,1,1,1,1,1.0
0.0491383,0,0.0,0,0,0,0,0,0.0
0.0501413,1,1.0,1,1,1,1,1,1.0
0.0501413,0,0.0,0,0,0,0,0,0.0
0.0511368,1,1.0,1,1,1,1,1,1.0
0.0511368,0,0.0,0,0,0,0,0,0.0
0.0511483,1,1.0,1,1,1,1,1,1.0
0.0511483,0,0.0,0,0,0,0,0,0.0
0.0521633,1,1.0,1,1,1,1,1,1.0
0.0521633,0,0.0,0,0,0,0,0,0.0
0.0531663,1,1.0,1,1,1,1,1,1.0
0.0531663,0,0.0,0,0,0,0,0,0.0
0.0541703,1,1.0,1,1,1,1,1,1.0
0.0541703,0,0.0,0,0,0,0,0,0.0
0.0561758,1,1.0,1,1,1,1,1,1.0
0.0561758,0,0.0,0,0,0,0,0,0.0
0.0561775,1,1.0,1,1,1,1,1,1.0
0.0561775,0,0.0,0,0,0,0,0,0.0
0.0571788,1,1.0,1,1,1,1,1,1.0
0.0571788,0,0.0,0,0,0,0,0,0.0
0.0581853,1,1.0,1,1,1,1,1,1.0
0.0581853,0,0.0,0,0,0,0,0,0.0
0.0592063,1,1.0,1,1,1,1,1,1.0
0.0592063,0,0.0,0,0,0,0,0,0.0
0.0602123,1,1.0,1,1,1,1,1,1.0
0.0602123,0,0.0,0,0,0,0,0,0.0
0.0612163,1,1.0,1,1,1,1,1,1.0
0.0612163,0,0.0,0,0,0,0,0,0.0
0.0622363,1,1.0,1,1,1,1,1,1.0
0.0622363,0,0.0,0,0,0,0,0,0.0
0.0632473,1,1.0,1,1,1,1,1,1.0
0.0632473,0,0.0,0,0,0,0,0,0.0
0.0642483,1,1.0,1,1,1,1,1,1.0
0.0642483,0,0.0,0,0,0,0,0,0.0
0.0652533,1,1.0,1,1,1,1,1,1.0
0.0652533,0,0.0,0,0,0,0,0,0.0
0.0662553,1,1.0,1,1,1,1,1,1.0
0.0662553,0,0.0,0,0,0,0,0,0.0
0.0672573,1,1.0,1,1,1,1,1,1.0
0.0672573,0,0.0,0,0,0,0,0,0.0
0.0682723,1,1.0,1,1,1,1,1,1.0
0.0682723,0,0.0,0,0,0,0,0,0.0
0.0692963,1,1.0,1,1,1,1,1,1.0
0.0692963,0,0.0,0,0,0,0,0,0.0
0.0702993,1,1.0,1,1,1,1,1,1.0
0.0702993,0,0.0,0,0,0,0,0,0.0
0.0713073,1,1.0,1,1,1,1,1,1.0
0.0713073,0,0.0,0,0,0,0,0,0.0
0.0723083,1,1.0,1,1,1,1,1,1.0
0.0723083,0,0.0,0,0,0,0,0,0.0
0.0733173,1,1.0,1,1,1,1,1,1.0
0.0733173,0,0.0,0,0,0,0,0,0.0
0.0743255,1,1.0,1,1,1,1,1,1.0
0.0743255,0,0.0,0,0,0,0,0,0.0
0.0753258,1,1.0,1,1,1,1,1,1.0
0.0753258,0,0.0,0,0,0,0,0,0.0
0.0773473,1,1.0,1,1,1,1,1,1.0
0.0773473,0,0.0,0,0,0,0,0,0.0
0.0783561,1,1.0,1,1,1,1,1,1.0
0.0783561,0,0.0,0,0,0,0,0,0.0
0.0793573,1,1.0,1,1,1,1,1,1.0
0.0793573,0,0.0,0,0,0,0,0,0.0
0.0803763,1,1.0,1,1,1,1,1,1.0
0.0803763,0,0.0,0,0,0,0,0,0.0
0.0813783,1,1.0,1,1,1,1,1,1.0
0.0813783,0,0.0,0,0,0,0,0,0.0
0.0823943,1,1.0,1,1,1,1,1,1.0
0.0823943,0,0.0,0,0,0,0,0,0.0
0.0834023,1,1.0,1,1,1,1,1,1.0
0.0834023,0,0.0,0,0,0,0,0,0.0
0.0844033,1,1.0,1,1,1,1,1,1.0
0.0844033,0,0.0,0,0,0,0,0,0.0
0.0853271,1,1.0,1,1,1,1,1,1.0
0.0853271,0,0.0,0,0,0,0,0,0.0
0.0854043,1,1.0,1,1,1,1,1,1.0
0.0854043,0,0.0,0,0,0,0,0,0.0
0.0864163,1,1.0,1,1,1,1,1,1.0
0.0864163,0,0.0,0,0,0,0,0,0.0
0.0874173,1,1.0,1,1,1,1,1,1.0
0.0874173,0,0.0,0,0,0,0,0,0.0
0.0884403,1,1.0,1,1,1,1,1,1.0
0.0884403,0,0.0,0,0,0,0,0,0.0
0.0894453,1,1.0,1,1,1,1,1,1.0
0.0894453,0,0.0,0,0,0,0,0,0.0
0.0904513,1,1.0,1,1,1,1,1,1.0
0.0904513,0,0.0,0,0,0,0,0,0.0
0.0914733,1,1.0,1,1,1,1,1,1.0
0.0914733,0,0.0,0,0,0,0,0,0.0
0.0924893,1,1.0,1,1,1,1,1,1.0
0.0924893,0,0.0,0,0,0,0,0,0.0
0.0934963,1,1.0,1,1,1,1,1,1.0
0.0934963,0,0.0,0,0,0,0,0,0.0
0.0945013,1,1.0,1,1,1,1,1,1.0
0.0945013,0,0.0,0,0,0,0,0,0.0
0.0955243,1,1.0,1,1,1,1,1,1.0
0.0955243,0,0.0,0,0,0,0,0,0.0
0.0965373,1,1.0,1,1,1,1,1,1.0
0.0965373,0,0.0,0,0,0,0,0,0.0
0.0975503,1,1.0,1,1,1,1,1,1.0
0.0975503,0,0.0,0,0,0,0,0,0.0
0.0985693,1,1.0,1,1,1,1,1,1.0
0.0985693,0,0.0,0,0,0,0,0,0.0
0.0995703,1,1.0,1,1,1,1,1,1.0
0.0995703,0,0.0,0,0,0,0,0,0.0
0.100589,1,1.0,1,1,1,1,1,1.0
0.100589,0,0.0,0,0,0,0,0,0.0
0.101665,1,1.0,1,1,1,1,1,1.0
0.101665,0,0.0,0,0,0,0,0,0.0
0.102667,1,1.0,1,1,1,1,1,1.0
0.102667,0,0.0,0,0,0,0,0,0.0
0.103678,1,1.0,1,1,1,1,1,1.0
0.103678,0,0.0,0,0,0,0,0,0.0
0.104701,1,1.0,1,1,1,1,1,1.0
0.104701,0,0.0,0,0,0,0,0,0.0
0.106823,1,1.0,1,1,1,1,1,1.0
0.106823,0,0.0,0,0,0,0,0,0.0
0.10784,1,1.0,1,1,1,1,1,1.0
0.10784,0,0.0,0,0,0,0,0,0.0
0.108819,1,1.0,1,1,1,1,1,1.0
0.108819,0,0.0,0,0,0,0,0,0.0
0.108902,1,1.0,1,1,1,1,1,1.0
0.108902,0,0.0,0,0,0,0,0,0.0
0.109922,1,1.0,1,1,1,1,1,1.0
0.109922,0,0.0,0,0,0,0,0,0.0
0.110934,1,1.0,1,1,1,1,1,1.0
0.110934,0,0.0,0,0,0,0,0,0.0
0.111942,1,1.0,1,1,1,1,1,1.0
0.111942,0,0.0,0,0,0,0,0,0.0
0.112956,1,1.0,1,1,1,1,1,1.0
0.112956,0,0.0,0,0,0,0,0,0.0
0.114962,1,1.0,1,1,1,1,1,1.0
0.114962,0,0.0,0,0,0,0,0,0.0
0.117045,1,1.0,1,1,1,1,1,1.0
0.117045,0,0.0,0,0,0,0,0,0.0
0.118052,1,1.0,1,1,1,1,1,1.0
0.118052,0,0.0,0,0,0,0,0,0.0
0.120072,1,1.0,1,1,1,1,1,1.0
0.120072,0,0.0,0,0,0,0,0,0.0
0.120958,1,1.0,1,1,1,1,1,1.0
0.120958,0,0.0,0,0,0,0,0,0.0
0.121073,1,1.0,1,1,1,1,1,1.0
0.121073,0,0.0,0,0,0,0,0,0.0
0.121963,1,1.0,1,1,1,1,1,1.0
0.121963,0,0.0,0,0,0,0,0,0.0
0.122103,1,1.0,1,1,1,1,1,1.0
0.122103,0,0.0,0,0,0,0,0,0.0
0.123227,1,1.0,1,1,1,1,1,1.0
0.123227,0,0.0,0,0,0,0,0,0.0
0.124288,1,1.0,1,1,1,1,1,1.0
0.124288,0,0.0,0,0,0,0,0,0.0
0.125325,1,1.0,1,1,1,1,1,1.0
0.125325,0,0.0,0,0,0,0,0,0.0
0.127328,1,1.0,1,1,1,1,1,1.0
0.127328,0,0.0,0,0,0,0,0,0.0
0.128053,1,1.0,1,1,1,1,1,1.0
0.128053,0,0.0,0,0,0,0,0,0.0
0.128326,1,1.0,1,1,1,1,1,1.0
0.128326,0,0.0,0,0,0,0,0,0.0
0.129388,1,1.0,1,1,1,1,1,1.0
0.129388,0,0.0,0,0,0,0,0,0.0
0.131402,1,1.0,1,1,1,1,1,1.0
0.131402,0,0.0,0,0,0,0,0,0.0
0.132492,1,1.0,1,1,1,1,1,1.0
0.132492,0,0.0,0,0,0,0,0,0.0
0.133389,1,1.0,1,1,1,1,1,1.0
0.133389,0,0.0,0,0,0,0,0,0.0
0.134502,1,1.0,1,1,1,1,1,1.0
0.134502,0,0.0,0,0,0,0,0,0.0
0.135511,1,1.0,1,1,1,1,1,1.0
0.135511,0,0.0,0,0,0,0,0,0.0
0.136534,1,1.0,1,1,1,1,1,1.0
0.136534,0,0.0,0,0,0,0,0,0.0
0.137329,1,1.0,1,1,1,1,1,1.0
0.137329,0,0.0,0,0,0,0,0,0.0
0.137621,1,1.0,1,1,1,1,1,1.0
0.137621,0,0.0,0,0,0,0,0,0.0
0.138622,1,1.0,1,1,1,1,1,1.0
0.138622,0,0.0,0,0,0,0,0,0.0
0.140732,1,1.0,1,1,1,1,1,1.0
0.140732,0,0.0,0,0,0,0,0,0.0
0.141768,1,1.0,1,1,1,1,1,1.0
0.141768,0,0.0,0,0,0,0,0,0.0
0.142494,1,1.0,1,1,1,1,1,1.0
0.142494,0,0.0,0,0,0,0,0,0.0
0.14288,1,1.0,1,1,1,1,1,1.0
0.14288,0,0.0,0,0,0,0,0,0.0
0.144896,1,1.0,1,1,1,1,1,1.0
0.144896,0,0.0,0,0,0,0,0,0.0
0.145623,1,1.0,1,1,1,1,1,1.0
0.145623,0,0.0,0,0,0,0,0,0.0
0.14714,1,1.0,1,1,1,1,1,1.0
0.14714,0,0.0,0,0,0,0,0,0.0
0.147881,1,1.0,1,1,1,1,1,1.0
0.147881,0,0.0,0,0,0,0,0,0.0
0.149156,1,1.0,1,1,1,1,1,1.0
0.149156,0,0.0,0,0,0,0,0,0.0
0.15117,1,1.0,1,1,1,1,1,1.0
0.15117,0,0.0,0,0,0,0,0,0.0
0.152171,1,1.0,1,1,1,1,1,1.0
0.152171,0,0.0,0,0,0,0,0,0.0
0.15326,1,1.0,1,1,1,1,1,1.0
0.15326,0,0.0,0,0,0,0,0,0.0
0.153897,1,1.0,1,1,1,1,1,1.0
0.153897,0,0.0,0,0,0,0,0,0.0
0.154141,1,1.0,1,1,1,1,1,1.0
0.154141,0,0.0,0,0,0,0,0,0.0
0.154262,1,1.0,1,1,1,1,1,1.0
0.154262,0,0.0,0,0,0,0,0,0.0
0.155317,1,1.0,1,1,1,1,1,1.0
0.155317,0,0.0,0,0,0,0,0,0.0
0.156319,1,1.0,1,1,1,1,1,1.0
0.156319,0,0.0,0,0,0,0,0,0.0
0.157158,1,1.0,1,1,1,1,1,1.0
0.157158,0,0.0,0,0,0,0,0,0.0
0.157381,1,1.0,1,1,1,1,1,1.0
0.157381,0,0.0,0,0,0,0,0,0.0
0.158387,1,1.0,1,1,1,1,1,1.0
0.158387,0,0.0,0,0,0,0,0,0.0
0.160586,1,1.0,1,1,1,1,1,1.0
0.160586,0,0.0,0,0,0,0,0,0.0
0.162593,1,1.0,1,1,1,1,1,1.0
0.162593,0,0.0,0,0,0,0,0,0.0
0.16481,1,1.0,1,1,1,1,1,1.0
0.16481,0,0.0,0,0,0,0,0,0.0
0.166389,1,1.0,1,1,1,1,1,1.0
0.166389,0,0.0,0,0,0,0,0,0.0
0.166839,1,1.0,1,1,1,1,1,1.0
0.166839,0,0.0,0,0,0,0,0,0.0
0.16884,1,1.0,1,1,1,1,1,1.0
0.16884,0,0.0,0,0,0,0,0,0.0
0.168925,1,1.0,1,1,1,1,1,1.0
0.168925,0,0.0,0,0,0,0,0,0.0
0.169926,1,1.0,1,1,1,1,1,1.0
0.169926,0,0.0,0,0,0,0,0,0.0
0.170588,1,1.0,1,1,1,1,1,1.0
0.170588,0,0.0,0,0,0,0,0,0.0
0.170594,1,1.0,1,1,1,1,1,1.0
0.170594,0,0.0,0,0,0,0,0,0.0
0.171016,1,1.0,1,1,1,1,1,1.0
0.171016,0,0.0,0,0,0,0,0,0.0
0.17314,1,1.0,1,1,1,1,1,1.0
0.17314,0,0.0,0,0,0,0,0,0.0
0.173811,1,1.0,1,1,1,1,1,1.0
0.173811,0,0.0,0,0,0,0,0,0.0
0.175252,1,1.0,1,1,1,1,1,1.0
0.175252,0,0.0,0,0,0,0,0,0.0
0.177017,1,1.0,1,1,1,1,1,1.0
0.177017,0,0.0,0,0,0,0,0,0.0
0.177256,1,1.0,1,1,1,1,1,1.0
0.177256,0,0.0,0,0,0,0,0,0.0
0.179253,1,1.0,1,1,1,1,1,1.0
0.179253,0,0.0,0,0,0,0,0,0.0
0.179364,1,1.0,1,1,1,1,1,1.0
0.179364,0,0.0,0,0,0,0,0,0.0
0.181407,1,1.0,1,1,1,1,1,1.0
0.181407,0,0.0,0,0,0,0,0,0.0
0.183142,1,1.0,1,1,1,1,1,1.0
0.183142,0,0.0,0,0,0,0,0,0.0
0.183257,1,1.0,1,1,1,1,1,1.0
0.183257,0,0.0,0,0,0,0,0,0.0
0.183485,1,1.0,1,1,1,1,1,1.0
0.183485,0,0.0,0,0,0,0,0,0.0
0.185365,1,1.0,1,1,1,1,1,1.0
0.185365,0,0.0,0,0,0,0,0,0.0
0.185408,1,1.0,1,1,1,1,1,1.0
