Simulation Time,Red_plr,Pie_plr,CoDel_plr,FqCoDel_plr,Cobalt_plr,dAQM9_plr,dAQM10_plr,dAQM11_plr
6.6,0.0,0.594711,0.256608,0.123131,0.719424,0.0197017,0.308677,0.601097
6.7,0.0,0.608577,0.266123,0.127877,0.7085,0.0209707,0.315176,0.61228
6.8,0.0,0.622028,0.26541,0.131741,0.756967,0.0209676,0.323557,0.616671
6.9,0.0,0.634674,0.283371,0.1356,0.760186,0.0216652,0.32642,0.619881
7.0,0.0,0.646183,0.301774,0.137158,0.762922,0.022203,0.332963,0.637508
7.1,0.0,0.661404,0.309926,0.139418,0.764523,0.0234644,0.341339,0.650609
7.2,0.0,0.674801,0.332273,0.139969,0.788506,0.0245227,0.34649,0.656812
7.3,0.0,0.68473,0.351501,0.140606,0.780843,0.0244812,0.345685,0.651477
7.4,0.0,0.695822,0.365156,0.141448,0.802597,0.0250341,0.342536,0.645127
7.5,0.0,0.704863,0.369795,0.143883,0.819716,0.0257686,0.34688,0.651518
7.6,0.0,0.713469,0.381678,0.145681,0.836045,0.0262688,0.350363,0.661312
7.7,0.0,0.720526,0.384237,0.147362,0.829655,0.0286972,0.355745,0.671125
7.8,0.0,0.727051,0.413117,0.14807,0.838823,0.0288671,0.361957,0.681849
7.9,0.0,0.733977,0.427705,0.150479,0.824934,0.0291976,0.365116,0.686139
8.0,0.0,0.741093,0.430219,0.153503,0.826855,0.029443,0.368405,0.693249
8.1,0.0,0.748057,0.43713,0.154683,0.863373,0.0300196,0.373732,0.702331
8.2,0.0,0.754573,0.455928,0.155088,0.87575,0.0308301,0.379649,0.709902
8.3,0.0,0.760537,0.477085,0.157361,0.878223,0.031193,0.385294,0.716079
8.4,0.0,0.766777,0.493127,0.159532,0.887793,0.031656,0.386444,0.717001
8.5,0.0,0.773435,0.504239,0.15983,0.88663,0.0336884,0.388975,0.723262
8.6,0.0,0.779681,0.52134,0.16258,0.89109,0.0349634,0.393993,0.7331
8.7,0.0,0.785811,0.542446,0.16268,0.889079,0.0355291,0.398148,0.740928
8.8,0.0,0.791956,0.552814,0.164335,0.890149,0.0357735,0.401042,0.744085
8.9,0.0,0.798241,0.564294,0.16482,0.90904,0.0354628,0.400211,0.744769
9.0,0.0,0.804906,0.575847,0.167083,0.912258,0.0367308,0.403109,0.751177
9.1,0.0,0.830916,0.593928,0.167134,0.919751,0.0371106,0.411864,0.77314
9.2,0.0,0.836975,0.60103,0.167256,0.927253,0.0371319,0.415415,0.777124
9.3,0.0,0.847239,0.61978,0.166855,0.926065,0.0367068,0.418534,0.77899
9.4,0.0,0.852775,0.631781,0.166873,0.928832,0.0369657,0.42102,0.782228
9.5,0.0,0.857612,0.641793,0.166425,0.927643,0.037705,0.422748,0.788109
9.6,0.0,0.862604,0.664344,0.166764,0.935166,0.0374722,0.424803,0.79275
9.7,0.0,0.867359,0.675482,0.167046,0.928065,0.0374107,0.427743,0.796524
9.8,0.0,0.87218,0.691419,0.168021,0.930616,0.0376412,0.427106,0.794391
9.9,0.0,0.876343,0.707574,0.168098,0.928627,0.0378666,0.428268,0.794796
10.0,0.0,0.880628,0.714059,0.168755,0.932168,0.0381199,0.431005,0.799913
10.1,0.000149254,0.884673,0.734839,0.169312,0.937255,0.0384099,0.432167,0.80382
10.2,0.000144928,0.888762,0.75739,0.169908,0.935407,0.0387447,0.434182,0.806106
10.3,0.000263339,0.892492,0.767829,0.170028,0.931781,0.0393772,0.436216,0.8073
10.4,0.000256536,0.896006,0.771365,0.17004,0.933504,0.0395372,0.438718,0.810264
10.5,0.000495102,0.899219,0.792133,0.170867,0.943777,0.0397262,0.440974,0.813654
10.6,0.000487792,0.901883,0.79655,0.171054,0.948057,0.0396036,0.442987,0.817267
10.7,0.000588526,0.904246,0.811543,0.172149,0.950255,0.0397094,0.44201,0.81759
10.8,0.000584429,0.907289,0.817602,0.172845,0.947076,0.0399125,0.442991,0.816916
10.9,0.000797246,0.910699,0.817133,0.17367,0.951215,0.0400422,0.443472,0.818015
